Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_3,Inference_time_3,New_Mistral_ZS_HDFS_3_TempOnly
Received block blk_-1522998827901549925 of size 67108864 from /10.251.127.47,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-1522998827901549925 of size 67108864 from /10.251.127.47

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-15229988279015499",5.271289587020874,Received block blk_-<*> of size <*> from <*>
Deleting block blk_-4311652947826112510 file /mnt/hadoop/dfs/data/current/subdir57/blk_-4311652947826112510,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-4311652947826112510 file /mnt/hadoop/dfs/data/current/subdir57/blk_-4311652947826112510

### Response:
<*> file <*>


### Input:
Deleting block blk_-43116529478261125",5.2946977615356445,<*> file <*>
Deleting block blk_-1754204887541031211 file /mnt/hadoop/dfs/data/current/subdir58/blk_-1754204887541031211,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-1754204887541031211 file /mnt/hadoop/dfs/data/current/subdir58/blk_-1754204887541031211

### Response:
<*> file <*>


### Input:
Deleting block blk_-17542048875410312",5.2984654903411865,<*> file <*>
Deleting block blk_-4165176068096983220 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4165176068096983220,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-4165176068096983220 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4165176068096983220

### Response:
<*> file <*>

### Input:
Deleting block blk_-4165176068096983220",5.285123109817505,<*> file <*>
Deleting block blk_4863571548336254624 file /mnt/hadoop/dfs/data/current/subdir5/blk_4863571548336254624,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_4863571548336254624 file /mnt/hadoop/dfs/data/current/subdir5/blk_4863571548336254624

### Response:
<*> file <*>


### Input:
Deleting block blk_486357154833625462",5.322771310806274,<*> file <*>
Deleting block blk_-4844505495441326897 file /mnt/hadoop/dfs/data/current/subdir36/blk_-4844505495441326897,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-4844505495441326897 file /mnt/hadoop/dfs/data/current/subdir36/blk_-4844505495441326897

### Response:
<*> file <*>


### Input:
Deleting block blk_-48445054954413268",5.299617528915405,<*> file <*>
Deleting block blk_-7513928662244669476 file /mnt/hadoop/dfs/data/current/subdir11/blk_-7513928662244669476,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-7513928662244669476 file /mnt/hadoop/dfs/data/current/subdir11/blk_-7513928662244669476

### Response:
<*> file <*>


### Input:
Deleting block blk_-75139286622446694",5.317272901535034,<*> file <*>
Deleting block blk_-5014786445735476734 file /mnt/hadoop/dfs/data/current/subdir9/blk_-5014786445735476734,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-5014786445735476734 file /mnt/hadoop/dfs/data/current/subdir9/blk_-5014786445735476734

### Response:
<*> file <*>

### Input:
Deleting block blk_-5014786445735476734 file",5.279111385345459,<*> file <*>
Deleting block blk_-1046472716157313227 file /mnt/hadoop/dfs/data/current/subdir62/blk_-1046472716157313227,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-1046472716157313227 file /mnt/hadoop/dfs/data/current/subdir62/blk_-1046472716157313227

### Response:
<*> file <*>

### Input:
Deleting block blk_-1046472716157313227",5.289779186248779,<*> file <*>
Deleting block blk_-1281276222788579863 file /mnt/hadoop/dfs/data/current/subdir30/blk_-1281276222788579863,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-1281276222788579863 file /mnt/hadoop/dfs/data/current/subdir30/blk_-1281276222788579863

### Response:
<*> file <*>


### Input:
Deleting block blk_-12812762227885798",5.261632442474365,<*> file <*>
Deleting block blk_449049393237281194 file /mnt/hadoop/dfs/data/current/subdir18/blk_449049393237281194,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_449049393237281194 file /mnt/hadoop/dfs/data/current/subdir18/blk_449049393237281194

### Response:
<*> file <*>

### Input:
Deleting block blk_449049393237281194 file /m",5.338542699813843,<*> file <*>
Deleting block blk_352185875883785141 file /mnt/hadoop/dfs/data/current/subdir44/blk_352185875883785141,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_352185875883785141 file /mnt/hadoop/dfs/data/current/subdir44/blk_352185875883785141

### Response:
<*> file <*>

### Input:
Deleting block blk_352185875883785141 file /m",5.273665904998779,<*> file <*>
Deleting block blk_-2890295200276774269 file /mnt/hadoop/dfs/data/current/subdir29/blk_-2890295200276774269,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-2890295200276774269 file /mnt/hadoop/dfs/data/current/subdir29/blk_-2890295200276774269

### Response:
<*> file <*>


### Input:
Deleting block blk_-28902952002767742",5.293790102005005,<*> file <*>
Deleting block blk_1379455396847512711 file /mnt/hadoop/dfs/data/current/blk_1379455396847512711,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_1379455396847512711 file /mnt/hadoop/dfs/data/current/blk_1379455396847512711

### Response:
<*> file <*>

### Input:
Deleting block blk_1379455396847512711 file /mnt/",5.27655553817749,<*> file <*>
Deleting block blk_2180875151184358991 file /mnt/hadoop/dfs/data/current/subdir31/blk_2180875151184358991,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_2180875151184358991 file /mnt/hadoop/dfs/data/current/subdir31/blk_2180875151184358991

### Response:
<*> file <*>

### Input:
Deleting block blk_2180875151184358991",5.280822992324829,<*> file <*>
Receiving block blk_-8879979113392880065 src: /10.251.202.181:33345 dest: /10.251.202.181:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-8879979113392880065 src: /10.251.202.181:33345 dest: /10.251.202.181:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-8",5.325744152069092,<*> src: <*> dest: <*>
Deleting block blk_1553688227908800900 file /mnt/hadoop/dfs/data/current/subdir15/blk_1553688227908800900,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_1553688227908800900 file /mnt/hadoop/dfs/data/current/subdir15/blk_1553688227908800900

### Response:
<*> file <*>

### Input:
Deleting block blk_1553688227908800900",5.303703784942627,<*> file <*>
Deleting block blk_6138894560185644209 file /mnt/hadoop/dfs/data/current/subdir42/blk_6138894560185644209,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_6138894560185644209 file /mnt/hadoop/dfs/data/current/subdir42/blk_6138894560185644209

### Response:
<*> file <*>

### Input:
Deleting block blk_6138894560185644209",5.334952831268311,<*> file <*>
Deleting block blk_-1368324087589035770 file /mnt/hadoop/dfs/data/current/blk_-1368324087589035770,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-1368324087589035770 file /mnt/hadoop/dfs/data/current/blk_-1368324087589035770

### Response:
<*> file <*>

### Input:
Deleting block blk_-1368324087589035770 file /mnt/",5.284546375274658,<*> file <*>
Deleting block blk_3274968259628929519 file /mnt/hadoop/dfs/data/current/subdir19/blk_3274968259628929519,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_3274968259628929519 file /mnt/hadoop/dfs/data/current/subdir19/blk_3274968259628929519

### Response:
<*> file <*>

### Input:
Deleting block blk_3274968259628929519",5.286429166793823,<*> file <*>
Deleting block blk_5736622945587812309 file /mnt/hadoop/dfs/data/current/subdir19/blk_5736622945587812309,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_5736622945587812309 file /mnt/hadoop/dfs/data/current/subdir19/blk_5736622945587812309

### Response:
<*> file <*>

### Input:
Deleting block blk_5736622945587812309",5.262081146240234,<*> file <*>
Deleting block blk_9142114171015520823 file /mnt/hadoop/dfs/data/current/subdir48/blk_9142114171015520823,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_9142114171015520823 file /mnt/hadoop/dfs/data/current/subdir48/blk_9142114171015520823

### Response:
<*> file <*>

### Input:
Deleting block blk_9142114171015520823",5.383025169372559,<*> file <*>
Deleting block blk_8556592730481313831 file /mnt/hadoop/dfs/data/current/blk_8556592730481313831,Deleting block <*> file <*>,HDFS,New,"Deleting block <*> file <*>


### Input:
Deleting block blk_8556592730481313831 file /mnt/hadoop/dfs/data/current/blk_8556592730481313831

### Response:
Deleting block <*> file <*>


### Input:
Deleting block blk_85565927304813",5.259026765823364,Deleting block <*> file <*>
Deleting block blk_6147898566868510104 file /mnt/hadoop/dfs/data/current/subdir36/blk_6147898566868510104,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_6147898566868510104 file /mnt/hadoop/dfs/data/current/subdir36/blk_6147898566868510104

### Response:
<*> file <*>


### Input:
Deleting block blk_61478985668685101",5.289628982543945,<*> file <*>
Receiving block blk_-4334868513923498900 src: /10.251.91.15:35440 dest: /10.251.91.15:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-4334868513923498900 src: /10.251.91.15:35440 dest: /10.251.91.15:50",5.271033525466919,<*> src: <*> dest: <*>
Deleting block blk_9081834782322008396 file /mnt/hadoop/dfs/data/current/subdir40/blk_9081834782322008396,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_9081834782322008396 file /mnt/hadoop/dfs/data/current/subdir40/blk_9081834782322008396

### Response:
<*> file <*>

### Input:
Deleting block blk_9081834782322008396",5.311075687408447,<*> file <*>
Deleting block blk_8962411947457130719 file /mnt/hadoop/dfs/data/current/subdir16/blk_8962411947457130719,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_8962411947457130719 file /mnt/hadoop/dfs/data/current/subdir16/blk_8962411947457130719

### Response:
<*> file <*>

### Input:
Deleting block blk_8962411947457130719",5.283554792404175,<*> file <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2312679955495839894 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2312679955495839894 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.327947378158569,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_7434237665308221519 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_7434237665308221519 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.286571025848389,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_2380775154966815858 src: /10.251.107.50:33333 dest: /10.251.107.50:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_2380775154966815858 src: /10.251.107.50:33333 dest: /10.251.107.50:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_238",5.300960063934326,<*> src: <*> dest: <*>
Received block blk_3777389444004341563 of size 67108864 from /10.251.214.175,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3777389444004341563 of size 67108864 from /10.251.214.175

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3777389444004341",5.312166213989258,Received block blk_<*> of size <*> from <*>
PacketResponder 2 for block blk_-4578850505370039622 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-4578850505370039622 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-4578850505370039622 terminating

### Response:
PacketResponder <*> for block",5.301262855529785,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_4893049344332234616 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_4893049344332234616 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.312183141708374,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_9131004320470011870 src: /10.251.123.132:52815 dest: /10.251.123.132:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_9131004320470011870 src: /10.251.123.132:52815 dest: /10.251.123.132:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_9",5.295796632766724,<*> src: <*> dest: <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000040_0/part-00040. blk_1253515519191706153,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_000040_0/part-00040. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_00004",5.308552503585815,BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_000040_0/part-00040. blk_<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-9056748866943837167 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-9056748866943837167 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.263465404510498,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-8298519990603402919 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-8298519990603402919 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.29796290397644,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-337972286882621518 of size 67108864 from /10.250.10.144,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-337972286882621518 of size 67108864 from /10.250.10.144

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-337972286882621518",5.295796871185303,Received block blk_-<*> of size <*> from <*>
PacketResponder 0 for block blk_-4411589101766563890 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-4411589101766563890 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-4411589101766563890 terminating

### Response:
PacketResponder <*> for block",5.287713766098023,PacketResponder <*> for block <*> terminating
Receiving block blk_-8838632285969241889 src: /10.251.43.21:35844 dest: /10.251.43.21:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-8838632285969241889 src: /10.251.43.21:35844 dest: /10.251.43.21:50",5.26002311706543,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-8225435781013159573 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8225435781013159573 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8225435781013159573 terminating

### Response:
PacketResponder <*> for block",5.2892746925354,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.289730310440064,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-6841570414687342011,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_<*>_<*>_<*>/part-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-68415704146873",5.249952793121338,BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_<*>_<*>_<*>/part-<*>
Received block blk_3924177422736829493 of size 67108864 from /10.251.66.102,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3924177422736829493 of size 67108864 from /10.251.66.102

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_39241774227368294",5.314164400100708,Received block blk_<*> of size <*> from <*>
Receiving block blk_9074726164158535746 src: /10.251.214.32:34409 dest: /10.251.214.32:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_9074726164158535746 src: /10.251.214.32:34409 dest: /10.251.214.32:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_907",5.2712109088897705,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_-5773244829531118765 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_-5773244829531118765 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.286706924438477,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>,HDFS,New,"<*> src: <*> dest: <*> of size <*>

### Input:
Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864

### Response:
<*> src: <*> dest: <*> of size <*>

###",5.2413489818573,<*> src: <*> dest: <*> of size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.288749933242798,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_-8703611999267892995 src: /10.250.15.101:32889 dest: /10.250.15.101:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-8703611999267892995 src: /10.250.15.101:32889 dest: /10.250.15.101:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-870",5.261743545532227,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-5352085087037370841 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-5352085087037370841 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.298877954483032,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_1411218759880637753 of size 67108864 from /10.251.123.20,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Received block blk_1411218759880637753 of size 67108864 from /10.251.123.20

### Response:
Received block blk_",5.268949508666992,Received block blk_<*> of size <*> from <*>
PacketResponder 2 for block blk_-2268450354164990110 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-2268450354164990110 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-2268450354164990110 terminating

### Response:
PacketResponder <*> for block",5.279527187347412,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-3622135859810774312 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-3622135859810774312 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.290876388549805,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.149:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-2",5.292929649353027,<*> src: <*> dest: <*>
Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-29351781735276465",5.244987964630127,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.276281356811523,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_49420377461855719 of size 67108864 from /10.251.70.112,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49420377461855719 of size 67108864 from /10.251.70.112

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49420377461855719 of size",5.30732798576355,Received block blk_<*> of size <*> from <*>
PacketResponder 0 for block blk_-805262942087665153 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-805262942087665153 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-805262942087665153 terminating

### Response:
PacketResponder <*> for block <*>",5.245278835296631,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.284536600112915,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_2",5.259463548660278,<*> src: <*> dest: <*>
Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-66180",5.297607660293579,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.257524013519287,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-68327997046800390",5.3084869384765625,Received block blk_-<*> of size <*> from <*>
