Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_2,Inference_time_2,New_Mistral_ZS_HDFS_2_TempOnly
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-8298519990603402919 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-8298519990603402919 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.209294080734253,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-337972286882621518 of size 67108864 from /10.250.10.144,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-337972286882621518 of size 67108864 from /10.250.10.144

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-337972286882621518",5.192327499389648,Received block blk_-<*> of size <*> from <*>
PacketResponder 0 for block blk_-4411589101766563890 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-4411589101766563890 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-4411589101766563890 terminating

### Response:
PacketResponder <*> for block",5.189124345779419,PacketResponder <*> for block <*> terminating
Receiving block blk_-8838632285969241889 src: /10.251.43.21:35844 dest: /10.251.43.21:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-8838632285969241889 src: /10.251.43.21:35844 dest: /10.251.43.21:50",5.268898010253906,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-8225435781013159573 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8225435781013159573 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8225435781013159573 terminating

### Response:
PacketResponder <*> for block",5.195003747940064,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.245423316955566,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-6841570414687342011,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_00054",5.195774793624878,BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-<*>
Received block blk_3924177422736829493 of size 67108864 from /10.251.66.102,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3924177422736829493 of size 67108864 from /10.251.66.102

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_39241774227368294",5.24122166633606,Received block blk_<*> of size <*> from <*>
Receiving block blk_9074726164158535746 src: /10.251.214.32:34409 dest: /10.251.214.32:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_9074726164158535746 src: /10.251.214.32:34409 dest: /10.251.214.32:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_907",5.17487096786499,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_-5773244829531118765 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_-5773244829531118765 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.233919858932495,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>,HDFS,New,"<*> src: <*> dest: <*> of size <*>

### Input:
Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864

### Response:
<*> src: <*> dest: <*> of size <*>

###",5.189398527145386,<*> src: <*> dest: <*> of size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.227564573287964,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_-8703611999267892995 src: /10.250.15.101:32889 dest: /10.250.15.101:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-8703611999267892995 src: /10.250.15.101:32889 dest: /10.250.15.101:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-87036",5.189836740493774,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-5352085087037370841 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-5352085087037370841 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.175717353820801,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_1411218759880637753 of size 67108864 from /10.251.123.20,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Received block blk_1411218759880637753 of size 67108864 from /10.251.123.20

### Response:
Received block blk_",5.23648738861084,Received block blk_<*> of size <*> from <*>
PacketResponder 2 for block blk_-2268450354164990110 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-2268450354164990110 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-2268450354164990110 terminating

### Response:
PacketResponder <*> for block",5.191810369491577,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-3622135859810774312 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-3622135859810774312 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.170270204544067,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.14",5.152114391326904,<*> src: <*> dest: <*>
Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-29351781735276465",5.166206121444702,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.15301251411438,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_49420377461855719 of size 67108864 from /10.251.70.112,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49420377461855719 of size 67108864 from /10.251.70.112

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49420377461855719 of size",5.163525819778442,Received block blk_<*> of size <*> from <*>
PacketResponder 0 for block blk_-805262942087665153 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-805262942087665153 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-805262942087665153 terminating

### Response:
PacketResponder <*> for block <*>",5.143634080886841,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.155488014221191,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_2",5.167860746383667,<*> src: <*> dest: <*>
Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-66180",5.166409969329834,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.192917585372925,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-68327997046800390",5.158346652984619,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.184475421905518,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-646489200034011213",5.143802404403687,Received block blk_-<*> of size <*> from <*>
PacketResponder 2 for block blk_-8435779070374485499 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8435779070374485499 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8435779070374485499 terminating

### Response:
PacketResponder <*> for block",5.186234712600708,PacketResponder <*> for block <*> terminating
Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_89938622417775913",5.147161483764648,Received block blk_<*> of size <*> from <*>
Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_845",5.166326284408569,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.144997358322144,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
PacketResponder 2 for block blk_-4424971182856566289 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-4424971182856566289 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-4424971182856566289 terminating

### Response:
PacketResponder <*> for block",5.155597686767578,PacketResponder <*> for block <*> terminating
PacketResponder 0 for block blk_2040222317555585426 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_2040222317555585426 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_2040222317555585426 terminating

### Response:
PacketResponder <*> for block",5.150822162628174,PacketResponder <*> for block <*> terminating
Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6636",5.154927968978882,<*> src: <*> dest: <*>
Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-583",5.173048734664917,<*> src: <*> dest: <*>
Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-722",5.145512104034424,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_2953550760670423417 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_2953550760670423417 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_2953550760670423417 terminating

### Response:
PacketResponder <*> for block",5.165879249572754,PacketResponder <*> for block <*> terminating
Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_53485487431302150",5.14582371711731,Received block blk_<*> of size <*> from <*>
Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_7413830214932763",5.183103322982788,Received block blk_<*> of size <*> from <*>
Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_63296397266094025",5.144846439361572,Received block blk_<*> of size <*> from <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_00140",5.165878534317017,BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_<*>
Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:",5.14506721496582,<*> src: <*> dest: <*>
Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-749",5.166752815246582,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.168067693710327,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_89024250173147660",5.163362264633179,Received block blk_<*> of size <*> from <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_00173",5.190865755081177,BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_<*>
Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_64000",5.149017333984375,<*> src: <*> dest: <*>
Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_498932987749162954",5.174537420272827,Received block blk_<*> of size <*> from <*>
Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-660",5.16312313079834,<*> src: <*> dest: <*>
PacketResponder 1 for block blk_-5580322334454533924 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-5580322334454533924 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-5580322334454533924 terminating

### Response:
PacketResponder <*> for block",5.165114164352417,PacketResponder <*> for block <*> terminating
PacketResponder 1 for block blk_7500282100357271699 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_7500282100357271699 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_7500282100357271699 terminating

### Response:
PacketResponder <*> for block",5.169806480407715,PacketResponder <*> for block <*> terminating
Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50",5.196000814437866,<*> src: <*> dest: <*>
Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179

### Response:
Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-9976051258985535",5.181950569152832,Received block blk_-<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.170430660247803,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_227059386667260812",5.182246208190918,Received block blk_<*> of size <*> from <*>
Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6685663454079607598",5.163507461547852,Received block blk_<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.164495944976807,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
PacketResponder 0 for block blk_-1067234447809438340 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1067234447809438340 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1067234447809438340 terminating

### Response:
PacketResponder <*> for block",5.166637659072876,PacketResponder <*> for block <*> terminating
PacketResponder 0 for block blk_-1096621677333075077 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1096621677333075077 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1096621677333075077 terminating

### Response:
PacketResponder <*> for block",5.154400587081909,PacketResponder <*> for block <*> terminating
