Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_5,Inference_time_5,Unseen_Mistral_ZS_Spark_5_TempOnly
Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent",5.187293291091919,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 10.0 in stage 28.0 (TID 1290),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 28.0 (TID 1290)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 28.0 (TID 1290)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.21634316444397,Running task <*> in stage <*> (TID <*>).
Running task 11.0 in stage 28.0 (TID 1291),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 28.0 (TID 1291)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 28.0 (TID 1291)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.167560577392578,Running task <*> in stage <*> (TID <*>).
Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes",5.209295988082886,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes",5.185671091079712,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 12.0 in stage 28.0 (TID 1292),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 28.0 (TID 1292)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 28.0 (TID 1292)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.188470363616943,Running task <*> in stage <*> (TID <*>).
Running task 13.0 in stage 28.0 (TID 1293),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 28.0 (TID 1293)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 28.0 (TID 1293)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.206226348876953,Running task <*> in stage <*> (TID <*>).
Running task 14.0 in stage 28.0 (TID 1294),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 28.0 (TID 1294)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 28.0 (TID 1294)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.128445863723755,Running task <*> in stage <*> (TID <*>).
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes",5.212817668914795,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 12.0 in stage 28.0 (TID 1292). 208",5.171962022781372,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 15.0 in stage 28.0 (TID 1295),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 28.0 (TID 1295)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 28.0 (TID 1295)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.205668687820435,Running task <*> in stage <*> (TID <*>).
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 28.0 (TID 1291). 208",5.178999662399292,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 16.0 in stage 28.0 (TID 1296),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 28.0 (TID 1296)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 28.0 (TID 1296)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.187514066696167,Running task <*> in stage <*> (TID <*>).
Running task 17.0 in stage 28.0 (TID 1297),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 28.0 (TID 1297)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 28.0 (TID 1297)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.177646636962891,Running task <*> in stage <*> (TID <*>).
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes",5.188656091690064,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes",5.168224096298218,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 18.0 in stage 28.0 (TID 1298),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 28.0 (TID 1298)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 28.0 (TID 1298)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.13581395149231,Running task <*> in stage <*> (TID <*>).
Running task 19.0 in stage 28.0 (TID 1299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 28.0 (TID 1299)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 28.0 (TID 1299)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.203194856643677,Running task <*> in stage <*> (TID <*>).
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes",5.212316036224365,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes",5.220573902130127,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes",5.14850664138794,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 20.0 in stage 28.0 (TID 1300),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 28.0 (TID 1300)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 28.0 (TID 1300)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.193735122680664,Running task <*> in stage <*> (TID <*>).
Running task 21.0 in stage 28.0 (TID 1301),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 28.0 (TID 1301)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 28.0 (TID 1301)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.182936429977417,Running task <*> in stage <*> (TID <*>).
Running task 22.0 in stage 28.0 (TID 1302),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 28.0 (TID 1302)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 28.0 (TID 1302)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.21382474899292,Running task <*> in stage <*> (TID <*>).
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes",5.199114561080933,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 28.0 (TID 1299). 208",5.241397857666016,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 23.0 in stage 28.0 (TID 1303),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 23.0 in stage 28.0 (TID 1303)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 23.0 in stage 28.0 (TID 1303)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.201029539108276,Running task <*> in stage <*> (TID <*>).
Running task 24.0 in stage 28.0 (TID 1304),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 24.0 in stage 28.0 (TID 1304)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 24.0 in stage 28.0 (TID 1304)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.180763244628906,Running task <*> in stage <*> (TID <*>).
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes",5.242823123931885,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes",5.211126089096069,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 25.0 in stage 28.0 (TID 1305),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 25.0 in stage 28.0 (TID 1305)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 25.0 in stage 28.0 (TID 1305)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.231311082839966,Running task <*> in stage <*> (TID <*>).
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes",5.183795690536499,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 26.0 in stage 28.0 (TID 1306),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 26.0 in stage 28.0 (TID 1306)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 26.0 in stage 28.0 (TID 1306)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.1984171867370605,Running task <*> in stage <*> (TID <*>).
Running task 27.0 in stage 28.0 (TID 1307),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 27.0 in stage 28.0 (TID 1307)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 27.0 in stage 28.0 (TID 1307)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.178550004959106,Running task <*> in stage <*> (TID <*>).
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes",5.2169952392578125,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes",5.215643405914307,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 28.0 in stage 28.0 (TID 1308),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 28.0 in stage 28.0 (TID 1308)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 28.0 in stage 28.0 (TID 1308)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.138631105422974,Running task <*> in stage <*> (TID <*>).
Running task 29.0 in stage 28.0 (TID 1309),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 29.0 in stage 28.0 (TID 1309)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 29.0 in stage 28.0 (TID 1309)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.188138961791992,Running task <*> in stage <*> (TID <*>).
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes",5.21212100982666,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes",5.235147953033447,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 30.0 in stage 28.0 (TID 1310),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 28.0 (TID 1310)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 28.0 (TID 1310)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.165078639984131,Running task <*> in stage <*> (TID <*>).
Running task 31.0 in stage 28.0 (TID 1311),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 28.0 (TID 1311)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 28.0 (TID 1311)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.202173709869385,Running task <*> in stage <*> (TID <*>).
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes",5.233913660049439,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes",5.213584899902344,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 32.0 in stage 28.0 (TID 1312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 28.0 (TID 1312)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 28.0 (TID 1312)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.182502508163452,Running task <*> in stage <*> (TID <*>).
Running task 33.0 in stage 28.0 (TID 1313),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 28.0 (TID 1313)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 28.0 (TID 1313)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.219967365264893,Running task <*> in stage <*> (TID <*>).
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes",5.20319128036499,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 34.0 in stage 28.0 (TID 1314),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 28.0 (TID 1314)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 28.0 (TID 1314)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.19757866859436,Running task <*> in stage <*> (TID <*>).
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes",5.209659576416016,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes",5.26213002204895,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 35.0 in stage 28.0 (TID 1315),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 28.0 (TID 1315)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 28.0 (TID 1315)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.192038536071777,Running task <*> in stage <*> (TID <*>).
Running task 36.0 in stage 28.0 (TID 1316),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 36.0 in stage 28.0 (TID 1316)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 36.0 in stage 28.0 (TID 1316)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.18596076965332,Running task <*> in stage <*> (TID <*>).
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes",5.217268943786621,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes",5.1905553340911865,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 37.0 in stage 28.0 (TID 1317),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 37.0 in stage 28.0 (TID 1317)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 37.0 in stage 28.0 (TID 1317)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.2486841678619385,Running task <*> in stage <*> (TID <*>).
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes",5.177217245101929,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 38.0 in stage 28.0 (TID 1318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 38.0 in stage 28.0 (TID 1318)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 38.0 in stage 28.0 (TID 1318)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.180985450744629,Running task <*> in stage <*> (TID <*>).
Running task 39.0 in stage 28.0 (TID 1319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 39.0 in stage 28.0 (TID 1319)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 39.0 in stage 28.0 (TID 1319)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.150303602218628,Running task <*> in stage <*> (TID <*>).
