Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_4,Inference_time_4,Unseen_Mistral_ZS_Spark_4_TempOnly
Running task 19.0 in stage 28.0 (TID 1299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 28.0 (TID 1299)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 28.0 (TID 1299)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.313951253890991,Running task <*> in stage <*> (TID <*>).
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes",5.358377933502197,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes",5.338058710098267,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes",5.322027921676636,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 20.0 in stage 28.0 (TID 1300),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 28.0 (TID 1300)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 28.0 (TID 1300)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.322561979293823,Running task <*> in stage <*> (TID <*>).
Running task 21.0 in stage 28.0 (TID 1301),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 28.0 (TID 1301)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 28.0 (TID 1301)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.322239637374878,Running task <*> in stage <*> (TID <*>).
Running task 22.0 in stage 28.0 (TID 1302),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 28.0 (TID 1302)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 28.0 (TID 1302)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.328489303588867,Running task <*> in stage <*> (TID <*>).
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes",5.344117879867554,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 28.0 (TID 1299). 208",5.355283737182617,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 23.0 in stage 28.0 (TID 1303),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 23.0 in stage 28.0 (TID 1303)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 23.0 in stage 28.0 (TID 1303)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.318460702896118,Running task <*> in stage <*> (TID <*>).
Running task 24.0 in stage 28.0 (TID 1304),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 24.0 in stage 28.0 (TID 1304)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 24.0 in stage 28.0 (TID 1304)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.365624904632568,Running task <*> in stage <*> (TID <*>).
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes",5.325714111328125,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes",5.350893974304199,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 25.0 in stage 28.0 (TID 1305),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 25.0 in stage 28.0 (TID 1305)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 25.0 in stage 28.0 (TID 1305)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.326377868652344,Running task <*> in stage <*> (TID <*>).
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes",5.374721527099609,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 26.0 in stage 28.0 (TID 1306),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 26.0 in stage 28.0 (TID 1306)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 26.0 in stage 28.0 (TID 1306)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.320314884185791,Running task <*> in stage <*> (TID <*>).
Running task 27.0 in stage 28.0 (TID 1307),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 27.0 in stage 28.0 (TID 1307)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 27.0 in stage 28.0 (TID 1307)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.325558423995972,Running task <*> in stage <*> (TID <*>).
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes",5.342130899429321,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes",5.34872841835022,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 28.0 in stage 28.0 (TID 1308),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 28.0 in stage 28.0 (TID 1308)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 28.0 in stage 28.0 (TID 1308)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.341774940490723,Running task <*> in stage <*> (TID <*>).
Running task 29.0 in stage 28.0 (TID 1309),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 29.0 in stage 28.0 (TID 1309)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 29.0 in stage 28.0 (TID 1309)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.307587623596191,Running task <*> in stage <*> (TID <*>).
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes",5.367042064666748,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes",5.346373319625855,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 30.0 in stage 28.0 (TID 1310),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 28.0 (TID 1310)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 28.0 (TID 1310)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.3437581062316895,Running task <*> in stage <*> (TID <*>).
Running task 31.0 in stage 28.0 (TID 1311),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 28.0 (TID 1311)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 28.0 (TID 1311)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.316917419433594,Running task <*> in stage <*> (TID <*>).
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes",5.33130955696106,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes",5.358171224594116,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 32.0 in stage 28.0 (TID 1312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 28.0 (TID 1312)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 28.0 (TID 1312)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.365332126617432,Running task <*> in stage <*> (TID <*>).
Running task 33.0 in stage 28.0 (TID 1313),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 28.0 (TID 1313)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 28.0 (TID 1313)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.341893434524536,Running task <*> in stage <*> (TID <*>).
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes",5.37348198890686,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 34.0 in stage 28.0 (TID 1314),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 28.0 (TID 1314)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 28.0 (TID 1314)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.33782434463501,Running task <*> in stage <*> (TID <*>).
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes",5.348469257354736,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes",5.329442977905273,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 35.0 in stage 28.0 (TID 1315),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 28.0 (TID 1315)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 28.0 (TID 1315)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.335140466690064,Running task <*> in stage <*> (TID <*>).
Running task 36.0 in stage 28.0 (TID 1316),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 36.0 in stage 28.0 (TID 1316)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 36.0 in stage 28.0 (TID 1316)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.344062089920044,Running task <*> in stage <*> (TID <*>).
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes",5.327931642532349,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes",5.359481573104858,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 37.0 in stage 28.0 (TID 1317),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 37.0 in stage 28.0 (TID 1317)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 37.0 in stage 28.0 (TID 1317)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.3219544887542725,Running task <*> in stage <*> (TID <*>).
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes",5.369939565658569,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 38.0 in stage 28.0 (TID 1318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 38.0 in stage 28.0 (TID 1318)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 38.0 in stage 28.0 (TID 1318)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.312778472900391,Running task <*> in stage <*> (TID <*>).
Running task 39.0 in stage 28.0 (TID 1319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 39.0 in stage 28.0 (TID 1319)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 39.0 in stage 28.0 (TID 1319)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.347801685333252,Running task <*> in stage <*> (TID <*>).
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes",5.3352813720703125,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 36.0 in stage 28.0 (TID 1316). 208",5.379316091537476,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes",5.325234413146973,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes",5.362249374389648,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 39.0 in stage 28.0 (TID 1319). 208",5.330816268920898,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 29.0 (TID 1320),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 29.0 (TID 1320)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 29.0 (TID 1320)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.343657493591309,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 29.0 (TID 1321),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 29.0 (TID 1321)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 29.0 (TID 1321)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.317895174026489,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 29.0 (TID 1322),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 29.0 (TID 1322)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 29.0 (TID 1322)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.3539745807647705,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 29.0 (TID 1323),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 29.0 (TID 1323)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 29.0 (TID 1323)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.321789264678955,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 29.0 (TID 1324),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 29.0 (TID 1324)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 29.0 (TID 1324)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.331080436706543,Running task <*> in stage <*> (TID <*>).
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent",5.354533672332764,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent",5.349442958831787,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes",5.368048429489136,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 29.0 (TID 1322). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 29.0 (TID 1322). 2128 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 29.0 (TID 1322). 2128 bytes",5.326619386672974,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent",5.372381687164307,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 5.0 in stage 29.0 (TID 1325),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 29.0 (TID 1325)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 29.0 (TID 1325)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.302669763565064,Running task <*> in stage <*> (TID <*>).
Running task 6.0 in stage 29.0 (TID 1326),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 6.0 in stage 29.0 (TID 1326)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 6.0 in stage 29.0 (TID 1326)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 6.0 in stage 29.0",5.33065938949585,<*> in stage <*> (TID <*>
