Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_HealthApp_1,Inference_time_1,Unseen_Mistral_ZS_HealthApp_1_TempOnly
"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40003,time",5.348861455917358,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40005,time",5.3218278884887695,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40004,time",5.346829414367676,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],HealthApp,Unseen,"startListenerChange <*>

### Input:
startListenerChange subscribeList = [1, 2]

### Response:
startListenerChange <*> <*>

### Input:
startListenerChange subscribeList = [1, 2, 3]

### Response:
startListenerChange <*> <*> <*>

### Input:
startListenerChange subscribeList = [1, 2, 3, 4]

### Response:
startListenerChange <*> <*> <*> <*>

### Input",5.273128509521484,startListenerChange <*>
insertHiHealthData() end totalTime = 45,insertHiHealthData() end totalTime = <*>,HealthApp,Unseen,"insertHiHealthData() <*> totalTime = <*>

### Input:
insertHiHealthData(<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <",5.341770172119141,insertHiHealthData() <*> totalTime = <*>
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"initUserPrivacy <*> the userPrivacy switch is open, start push user data!

### Input:
initUserPrivacy the userPrivacy switch is open, start push user data!

### Response:
initUserPrivacy <*> the userPrivacy switch is open, start push user data!

### Input:
initUserPrivacy the userPrivacy switch is open, start push user data!

### Response:
initUserPrivacy <*> the userPrivacy switch is open, start push user data!

### Input:",5.283585071563721,"initUserPrivacy <*> the userPrivacy switch is open, start push user data!"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*,5.366873025894165,<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],HealthApp,Unseen,"startListenerChange <*>

### Input:
startListenerChange subscribeList = [1, 2]

### Response:
startListenerChange <*> <*>

### Input:
startListenerChange subscribeList = [1, 2, 3]

### Response:
startListenerChange <*> <*> <*>

### Input:
startListenerChange subscribeList = [1, 2, 3, 4]

### Response:
startListenerChange <*> <*> <*> <*>

### Input",5.320020914077759,startListenerChange <*>
insertHiHealthData() end totalTime = 94,insertHiHealthData() end totalTime = <*>,HealthApp,Unseen,"insertHiHealthData() <*> totalTime = <*>

### Input:
insertHiHealthData() end totalTime = 94

### Response:
insertHiHealthData() <*> totalTime = <*>

### Input:
insertHiHealthData() end totalTime = 94

### Response:
insertHiHealthData() <*> totalTime = <*>

### Input:
insertHiHealthData() end totalTime = 94

### Response:
insertHiHealthData() <*> totalTime = <*>",5.354044675827026,insertHiHealthData() <*> totalTime = <*>
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.3507513999938965,<*>##<*>##<*>##<*>##<*>##<*>
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"initUserPrivacy <*> the userPrivacy switch is open, start push user data!

### Input:
initUserPrivacy the userPrivacy switch is open, start push user data!

### Response:
initUserPrivacy <*> the userPrivacy switch is open, start push user data!

### Input:
initUserPrivacy the userPrivacy switch is open, start push user data!

### Response:
initUserPrivacy <*> the userPrivacy switch is open, start push user data!

### Input:",5.287731409072876,"initUserPrivacy <*> the userPrivacy switch is open, start push user data!"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*,5.323836326599121,<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*
REPORT : 7163 5114 153431 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7163 5114 153431 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7163 5114 153431 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7163",5.249584197998047,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.373895883560181,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7165 5115 153474 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7165 5115 153474 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7165 5115 153474 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.263023853302002,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.342354536056519,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7167 5117 153517 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7167 5117 153517 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7167 5117 153517 240 1000 1000

### Response:
REPORT : <*>",5.316587686538696,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.330923795700073,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7170 5119 153581 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7170 5119 153581 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7170 5119 153581 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.288972616195679,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.346312761306763,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7173 5121 153645 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7173 5121 153645 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7173 5121 153645 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.36024808883667,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.365874290466309,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7174 5122 153667 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7174 5122 153667 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7174 5122 153667 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.293957710266113,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.268089056015015,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7176 5123 153709 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7176 5123 153709 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7176 5123 153709 240 1000 1000

### Response:
REPORT : <*>",5.389629364013672,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.364877939224243,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7179 5125 153774 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7179 5125 153774 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7179 5125 153774 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.334275007247925,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.357680797576904,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7181 5127 153817 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7181 5127 153817 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7181 5127 153817 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.307026147842407,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.318054676055908,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7183 5128 153859 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7183 5128 153859 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7183 5128 153859 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT :",5.257512331008911,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>##<*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486",5.306602954864502,<*>##<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7185 5130 153902 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7185 5130 153902 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7185 5130 153902 240 1000 1000

### Response:
REPORT : <*>",5.302231073379517,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.3190529346466064,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7186 5130 153924 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7186 5130 153924 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7186 5130 153924 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT :",5.315192937850952,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.286775350570679,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7187 5131 153945 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7187 5131 153945 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7187 5131 153945 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT :",5.332873821258545,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.347452402114868,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7188 5132 153966 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7188 5132 153966 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7188 5132 153966 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.287002801895142,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.340224266052246,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7189 5132 153988 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7189 5132 153988 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT :",5.317183017730713,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.361856460571289,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494

### Response:",5.33854079246521,<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.311979532241821,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.345472097396851,<*> action: <*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##,5.317265033721924,<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7189 5132 153988 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7189 5132 153988 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT :",5.34625244140625,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.30324912071228,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.406615495681763,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.328147411346436,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.316790580749512,<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.353149652481079,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.295711278915405,<*> action: <*>
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>##<*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346",5.339475154876709,<*>##<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7189 5132 153988 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7189 5132 153988 240

### Response:
REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT :",5.339618921279907,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.259881496429443,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##,5.341774225234985,<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##<*>##
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.240516185760498,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.307495594024658,<*> action: <*>
