Content,EventTemplate,Dataset,Category,New_LLAMA_2S_HDFS_5,Inference_time_5,New_LLAMA_2S_HDFS_5_TempOnly
Deleting block blk_-9169228974826183399 file /mnt/hadoop/dfs/data/current/subdir5/blk_-9169228974826183399,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5931131839752197,Deleting block blk_<*> file <*>
BLOCK* ask 10.250.10.213:50010 to delete  blk_4029139044660806713 blk_-5471189807977280544 blk_6708643067868168687 blk_-500678958150296008 blk_-8597840983621849778 blk_-3610057702150392748 blk_-1709606535283888232 blk_-4154362211643572668 blk_-8892080524136798472 blk_5356427838869009345 blk_-6987238639050161133 blk_-5215128860160823363 blk_7186692462976470823 blk_-6538449588297475521 blk_-2165930080589343952 blk_-5524899010031625427 blk_6384439316405471171 blk_-2965258329365213675 blk_118950937507976810 blk_-1717088081766373300 blk_-3911466865418055820 blk_1237334407720045724 blk_-760015977981369567 blk_-6802007379650646616 blk_-7667535133893574689 blk_6865645438678864855 blk_4633996820313194570 blk_7225301266481603731 blk_-4930257130609958866 blk_-4124845864570823487 blk_4927011145115127531 blk_7234346856930822716 blk_7159969052744592746 blk_1296823600557793869 blk_2209319141644287774 blk_-622218131799806364 blk_-8154516246083521409 blk_4466433199471909449 blk_8406894133999850666 blk_991075908349619367 blk_-2081474832657208733 blk_-5573393775847919985 blk_2004177185950968695 blk_4041319486058127641 blk_6449230045010995668 blk_5978265573904271474 blk_-4813738732036414715 blk_4389340532803855247 blk_-857151863616763327 blk_-7200136644339435027 blk_-1454962873426270839 blk_-5012294311590635938 blk_7112727670634942639 blk_3335012758760643328 blk_3382627815322561484 blk_825124020036421636 blk_-8040559034239258688 blk_-5415591001139074826 blk_-1052513063506891954 blk_-1155882018729560343 blk_-5679835604685169040 blk_-4498808851217768984 blk_8345415947062862337 blk_8521655806854586696 blk_7602939593939794410 blk_-4833650023923869528 blk_7237730029042141635 blk_2860897425785746911 blk_-1937193099911148343 blk_5740615689780260922 blk_963252337613423037 blk_5537011318013544619 blk_2626057344048606017 blk_8296499240199635880 blk_7211071078501521087 blk_8823112510768971040 blk_-3366974935992288326 blk_-2947778702643296262 blk_7693891282153136044 blk_4644812717442758529 blk_-5724970555730638200 blk_-3039294462945223064 blk_-1729755380346651221 blk_-6448673813272428418 blk_-7724282460846954976 blk_2698691234887375588 blk_-4043525878322523713 blk_-5195120009388265 blk_8879208244602324204 blk_-5784376901556131897 blk_-5201149273969117873 blk_5253889604362640423 blk_7067050654303940677 blk_8992626816092659826 blk_-488462739843441981 blk_8543991617360374935 blk_1943146154560599630 blk_-9194660123773136535 blk_3351984198891394382 blk_-6759123807563555545,BLOCK* ask <*>:<*> to delete <*>,HDFS,New,BLOCK* ask 10.250.10.213:50010 to delete  blk_4029139044660806713 blk_-5471189807977280544 blk_6708643067868168687 blk_-500678958150296008 blk_-8597840983621849778 blk_-3610057702150392748 blk_-1709606535283888232 blk_-4154362211643572668 blk_-8892080524136798472 blk_5356427838869009345 blk_-6987238639050161133 blk_-521512886,5.956931591033936,BLOCK* ask 10.250.10.213:50010 to delete  blk_4029139044660806713 blk_-5471189807977280544 blk_6708643067868168687 blk_-500678958150296008 blk_-8597840983621849778 blk_-3610057702150392748 blk_-1709606535283888232 blk_-4154362211643572668 blk_-8892080524136798472 blk_5356427838869009345 blk_-6987238639050161133 blk_-521512886
Received block blk_5406084276349645828 of size 67108864 from /10.250.10.223,Received block <*> of size <*> from <*>,HDFS,New,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Response:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11",5.783275127410889,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
PacketResponder 1 for block blk_2016964533702776852 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder 1 for block <*> terminating

### Input:
2017-12-22 02:00:00,000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",5.746780157089233,PacketResponder 1 for block <*> terminating
Deleting block blk_-1306900105984505600 file /mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_-1306900105984505600 file /mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600

### Template:
Deleting block blk_-1306900105984505600 file /mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600

### Input:
Log message: Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10",5.7571702003479,Deleting block blk_-1306900105984505600 file /mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600
Deleting block blk_-1312981516354612257 file /mnt/hadoop/dfs/data/current/subdir29/blk_-1312981516354612257,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_<*> file <*>
",0.6356372833251953,"Deleting block blk_<*> file <*>
"
Deleting block blk_-2658615574293326723 file /mnt/hadoop/dfs/data/current/subdir37/blk_-2658615574293326723,Deleting block <*> file <*>,HDFS,New,"Deleting block <*> file <*>


### Note:
1. The input is a single line.
2. The response should be a single line.
3. The response should contain only the extracted template.
4. The input and response should be in the same language.
5. The input and response should be in the same format.
6. The input and response should be in the same order.
7. The input and response should be in the same size.
8. The input and response should be in the same shape.
9. The input and response should be in the same structure.
10. The",5.773348808288574,Deleting block <*> file <*>
Deleting block blk_2107487634698646045 file /mnt/hadoop/dfs/data/current/subdir3/blk_2107487634698646045,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_2107487634698646045 file <*>
",0.9393854141235352,"Deleting block blk_2107487634698646045 file <*>
"
Deleting block blk_-253282915050290778 file /mnt/hadoop/dfs/data/current/subdir23/blk_-253282915050290778,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir23/blk_<*>,1.1750688552856443,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir23/blk_<*>
Deleting block blk_1587615395786683981 file /mnt/hadoop/dfs/data/current/subdir14/blk_1587615395786683981,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir14/blk_<*>

### Input:
2019-01-27 11:58:44.885 ERROR 2019-01-27 11:58:44.885 ERROR 2019-01-27 11:58:44.885 ERROR 2019-01-27 11:58:44.885 ERROR 2019-01-27 11:58:44.885 ERROR 2019-01-27 11:58:44.885 ERROR",5.7025346755981445,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir14/blk_<*>
Deleting block blk_3706543205492061794 file /mnt/hadoop/dfs/data/current/subdir1/blk_3706543205492061794,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_3706543205492061794 file /mnt/hadoop/dfs/data/current/subdir1/<*>

### Input:
Error = 0, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)",5.789000511169434,Deleting block blk_3706543205492061794 file /mnt/hadoop/dfs/data/current/subdir1/<*>
Deleting block blk_3862032846413436284 file /mnt/hadoop/dfs/data/current/subdir28/blk_3862032846413436284,Deleting block <*> file <*>,HDFS,New,"Error =, DELETE file /<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>",5.749736309051514,"Error =, DELETE file /<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>/<*>"
Deleting block blk_4632283243694149854 file /mnt/hadoop/dfs/data/current/subdir40/blk_4632283243694149854,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_<*> file <*>
",0.651085615158081,"Deleting block blk_<*> file <*>
"
Deleting block blk_1018961650823645078 file /mnt/hadoop/dfs/data/current/subdir60/blk_1018961650823645078,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir60/blk_<*>,1.1803183555603027,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir60/blk_<*>
Deleting block blk_1213582438865696738 file /mnt/hadoop/dfs/data/current/subdir56/blk_1213582438865696738,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_1213582438865696738 file /mnt/hadoop/dfs/data/current/subdir56/<*>

### Explanation:
The variable elements are blk_1213582438865696738 and subdir56. The placeholder for these variable elements is <*>.",2.833171129226685,Deleting block blk_1213582438865696738 file /mnt/hadoop/dfs/data/current/subdir56/<*>
Deleting block blk_2473550781612396886 file /mnt/hadoop/dfs/data/current/subdir54/blk_2473550781612396886,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_2473550781612396886 file <*>

### Output:
Deleting block blk_2473550781612396886 file /mnt/hadoop/dfs/data/current/subdir54/blk_2473550781612396886

### Expected response:
Deleting block blk_2473550781612396886 file <*>
",3.512802124023437,Deleting block blk_2473550781612396886 file <*>
Deleting block blk_8102707766842966459 file /mnt/hadoop/dfs/data/current/subdir29/blk_8102707766842966459,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_8102707766842966459 file /mnt/hadoop/dfs/data/current/subdir29/<*>
",1.4442949295043943,"Deleting block blk_8102707766842966459 file /mnt/hadoop/dfs/data/current/subdir29/<*>
"
PacketResponder 1 for block blk_-352190670750948803 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating
",0.6093449592590332,"PacketResponder <*> for block <*> terminating
"
Deleting block blk_6491888411266994867 file /mnt/hadoop/dfs/data/current/subdir39/blk_6491888411266994867,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir39/blk_<*>,1.1881461143493652,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir39/blk_<*>
Deleting block blk_3336810835691486095 file /mnt/hadoop/dfs/data/current/subdir11/blk_3336810835691486095,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir11/blk_<*>
",1.2357337474822998,"Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir11/blk_<*>
"
Deleting block blk_4367982328407767477 file /mnt/hadoop/dfs/data/current/subdir28/blk_4367982328407767477,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_4367982328407767477 file <*>

### Test cases:
1. Deleting block blk_4367982328407767477 file /mnt/hadoop/dfs/data/current/subdir28/blk_4367982328407767477
2. Deleting block blk_4367982328407767477 file /mnt/hadoop/dfs/data/current/subdir28/blk_4367982328407767477
3. Deleting block blk_4367982328407767477 file /mnt/hadoop/dfs/data/current/subdir28/blk_436",5.805100202560425,Deleting block blk_4367982328407767477 file <*>
Deleting block blk_6943254721518837570 file /mnt/hadoop/dfs/data/current/subdir41/blk_6943254721518837570,Deleting block <*> file <*>,HDFS,New,"Deleting block <*>, file /mnt/hadoop/dfs/data/current/subdir41/<*>
",1.0992038249969482,"Deleting block <*>, file /mnt/hadoop/dfs/data/current/subdir41/<*>
"
Deleting block blk_6077744985764117617 file /mnt/hadoop/dfs/data/current/subdir17/blk_6077744985764117617,Deleting block <*> file <*>,HDFS,New,"Deleting block blk_6077744985764117617 file <*>
",0.9168634414672852,"Deleting block blk_6077744985764117617 file <*>
"
PacketResponder 1 for block blk_6975937964598933356 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating
",0.5738377571105957,"PacketResponder <*> for block <*> terminating
"
Deleting block blk_5771906433100975293 file /mnt/hadoop/dfs/data/current/subdir37/blk_5771906433100975293,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4442627429962158,Deleting block <*> file <*>
Receiving block blk_-3884471885525630813 src: /10.251.106.50:60327 dest: /10.251.106.50:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"Receiving block blk_-3884471885525630813 src: <*>:<*>, dest: <*>:<*>
",1.3162164688110352,"Receiving block blk_-3884471885525630813 src: <*>:<*>, dest: <*>:<*>
"
Receiving block blk_8596624696139957935 src: /10.251.214.175:41468 dest: /10.251.214.175:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"Receiving block blk_8596624696139957935 src: /10.251.214.175:<*>, dest: /10.251.214.175:<*>
",1.9824151992797847,"Receiving block blk_8596624696139957935 src: /10.251.214.175:<*>, dest: /10.251.214.175:<*>
"
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_8596624696139957935,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_<*>
",2.0195436477661133,"BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_<*>
"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-8483420270408348004 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*><*> is added to blk_<*> size <*>,1.318098545074463,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*><*> is added to blk_<*> size <*>
Deleting block blk_4506604798892399878 file /mnt/hadoop/dfs/data/current/subdir0/blk_4506604798892399878,Deleting block <*> file <*>,HDFS,New,"Deleting block <*> file <*>

### Input:
2015-08-18 21:48:43, 2015-08-18 21:48:43, 2015-08-18 21:48:43, 2015-08-18 21:48:43, 2015-08-18 21:48:43, 2015-08-18 21:48:43, 2015-08-18 21:48:43, 2015-08-18 21:48:43",5.784984827041626,Deleting block <*> file <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. blk_1832308388558480,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. blk_1832308388558480,2.191159009933472,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. blk_1832308388558480
Received block blk_2247786307216183697 of size 67108864 from /10.251.67.4,Received block <*> of size <*> from <*>,HDFS,New,"Extracted template: Received block <*> of size <*> from <*>
",0.8129172325134277,"Extracted template: Received block <*> of size <*> from <*>
"
PacketResponder 0 for block blk_-4289592006812254261 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block blk_<*> terminating

### Input:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Response:
Error =, LOGIN chdir(<*>) failed: No such file at",5.782722473144531,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_5989505185938770383 src: /10.251.67.4:53429 dest: /10.251.67.4:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"Extracted template: Receiving block blk_<*> src: <*>:<*>, dest: <*>:<*>
",1.2727298736572266,"Extracted template: Receiving block blk_<*> src: <*>:<*>, dest: <*>:<*>
"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.121.224:50010 is added to blk_3134656542322449478 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*>, is added to blk_<*> size <*>",1.3289148807525637,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*>, is added to blk_<*> size <*>"
Verification succeeded for blk_-8050165297538775793,Verification succeeded for <*>,HDFS,New,Verification succeeded for blk_<*>,0.4960958957672119,Verification succeeded for blk_<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_-3184700311670257792 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.3228788375854492,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 1 for block blk_5114572025256210948 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder 1 for block blk_5114572025256210948 terminating
",0.9998719692230223,"PacketResponder 1 for block blk_5114572025256210948 terminating
"
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. blk_-8744988583359134013,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. blk_<*>,2.0099799633026123,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. blk_<*>
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. blk_4225726256421431188,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. blk_<*>
",2.00357723236084,"BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. blk_<*>
"
Received block blk_1060814796407897179 of size 67108864 from /10.251.109.209,Received block <*> of size <*> from <*>,HDFS,New,Extracted template: Received block blk_<*> of size <*> from <*>,0.865372896194458,Extracted template: Received block blk_<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-1496429201748767714 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.2694101333618164,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 0 for block blk_-4684475480143348818 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder 0 for block <*> terminating
",0.6418042182922363,"PacketResponder 0 for block <*> terminating
"
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. blk_608957629753483727,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. blk_<*>,1.9954359531402588,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. blk_<*>
PacketResponder 0 for block blk_-7937864120968665564 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder 0 for block blk_-7937864120968665564 terminating
",1.021714448928833,"PacketResponder 0 for block blk_-7937864120968665564 terminating
"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-4427507243535536615 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
",1.3123116493225098,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
"
Received block blk_7830067201550857864 of size 67108864 from /10.251.105.189,Received block <*> of size <*> from <*>,HDFS,New,"blk_7830067201550857864, 67108864, /10.251.105.189

### Input:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Response:
Error",5.763808488845825,"blk_7830067201550857864, 67108864, /10.251.105.189"
Received block blk_-2194976790278647102 of size 67108864 from /10.251.110.8,Received block <*> of size <*> from <*>,HDFS,New,"Extracted template: Received block blk_<*> of size <*> from <*>

### Explanation:
The log message is in the form of ""Received block blk_<id> of size <size> from <ip>"". The variable elements are ""id"", ""size"", and ""ip"". Replace them with the placeholder ""<*>"".

### Input:
Received block blk_0 of size 67108864 from /10.251.110.8

### Response:
Extracted template: Received block blk_<*> of size <*> from <*>

### Explanation:
The log message is in the form of """,5.7660071849823,Extracted template: Received block blk_<*> of size <*> from <*>
PacketResponder 1 for block blk_8459274965060101250 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_8459274965060101250 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_8459274965060101250 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_8459274965060101250 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_8459274965060101250 terminating",5.824196100234985,PacketResponder <*> for block <*> terminating
Received block blk_1561008813520212225 of size 67108864 from /10.250.7.230,Received block <*> of size <*> from <*>,HDFS,New,Extracted template: Received block blk_<> of size <*> from /<*>,0.9657485485076904,Extracted template: Received block blk_<> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_5963655886023015963 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.284571409225464,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Receiving block blk_2377944115560974127 src: /10.251.75.163:55681 dest: /10.251.75.163:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"Receiving block blk_<*> src: <*>:<*>, dest: <*>:<*>",1.0023431777954102,"Receiving block blk_<*> src: <*>:<*>, dest: <*>:<*>"
PacketResponder 1 for block blk_6030936529326346827 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder 1 for block blk_<*> terminating
",0.7196271419525146,"PacketResponder 1 for block blk_<*> terminating
"
Receiving block blk_3322875843051058970 src: /10.250.7.244:40195 dest: /10.250.7.244:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"Extracted template: Receiving block <*> src: <*>:<*>, dest: <*>:<*>
",1.1466188430786133,"Extracted template: Receiving block <*> src: <*>:<*>, dest: <*>:<*>
"
PacketResponder 1 for block blk_-7269672042149855641 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block blk_<*> terminating

### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Example 1:
Log message: Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu",5.802432298660278,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_-5214060566378896158 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.3416080474853516,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. blk_-4801855948459616884,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. blk_<*>,1.996211290359497,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. blk_<*>
Received block blk_-4846710336436578833 of size 67108864 from /10.251.203.129,Received block <*> of size <*> from <*>,HDFS,New,"Extracted template: Received block <*> of size <*> from <*>

### Note:
The template should be a string. Please, provide the correct template and make sure that the placeholders are not in the wrong order.
",2.1595582962036133,Extracted template: Received block <*> of size <*> from <*>
Received block blk_-1522107359378428427 of size 67108864 from /10.251.125.174,Received block <*> of size <*> from <*>,HDFS,New,Extracted template: Received block <*> of size <*> from <*>,0.7808897495269775,Extracted template: Received block <*> of size <*> from <*>
Received block blk_-1846853350696018836 of size 67108864 from /10.250.15.67,Received block <*> of size <*> from <*>,HDFS,New,Extracted template: Received block <*> of size <*> from <*>,0.8009858131408691,Extracted template: Received block <*> of size <*> from <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997. blk_-500534246236005335,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997. blk_<*>
",2.0200469493865967,"BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997. blk_<*>
"
Received block blk_-1236077201457689973 of size 67108864 from /10.251.35.1,Received block <*> of size <*> from <*>,HDFS,New,Extracted template: Received block <*> of size <*> from <*>,0.7803859710693359,Extracted template: Received block <*> of size <*> from <*>
Received block blk_8474920544984206742 of size 67108864 from /10.251.91.229,Received block <*> of size <*> from <*>,HDFS,New,"blk_8474920544984206742, 67108864, /10.251.91.229

### Input:
Received block blk_8474920544984206742 of size 67108864 from /10.251.91.229

### Response:
blk_8474920544984206742, 67108864, /10.251.91.229

### Input:
Received block blk_8474920544984206742 of size 67108864 from /10.251.91.229

### Response:
blk_847492054498",5.763578653335571,"blk_8474920544984206742, 67108864, /10.251.91.229"
