Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_3,Inference_time_3
Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.14",5.184628486633301
Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-29351781735276465",5.236201763153076
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.187566041946411
Received block blk_49420377461855719 of size 67108864 from /10.251.70.112,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49420377461855719 of size 67108864 from /10.251.70.112

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49420377461855719 of size",5.220466375350952
PacketResponder 0 for block blk_-805262942087665153 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-805262942087665153 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-805262942087665153 terminating

### Response:
PacketResponder <*> for block <*>",5.179824113845825
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.219873905181885
Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_220",5.25314474105835
Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-66180",5.183962345123291
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.258444309234619
Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-68327997046800390",5.195987701416016
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.208352565765381
Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161

### Response:
Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-6464892000340112",5.173277139663696
PacketResponder 2 for block blk_-8435779070374485499 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8435779070374485499 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-8435779070374485499 terminating

### Response:
PacketResponder <*> for block",5.231416940689087
Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_89938622417775913",5.194911241531372
Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:",5.250770330429077
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.157968521118164
PacketResponder 2 for block blk_-4424971182856566289 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-4424971182856566289 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-4424971182856566289 terminating

### Response:
PacketResponder <*> for block",5.203283786773682
PacketResponder 0 for block blk_2040222317555585426 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_2040222317555585426 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_2040222317555585426 terminating

### Response:
PacketResponder <*> for block",5.2196056842803955
Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6636",5.1757652759552
Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:",5.247977018356323
Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-722",5.218491077423096
PacketResponder 2 for block blk_2953550760670423417 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_2953550760670423417 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_2953550760670423417 terminating

### Response:
PacketResponder <*> for block",5.259124755859375
Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_53485487431302150",5.263731002807617
Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>

### Input:
Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174

### Response:
Received block blk_<*> of size <*> from <*>

### Input:
Received block blk_741383021493276392",5.272485733032227
Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_63296397266094025",5.231522083282471
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_00140",5.229071378707886
Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:",5.224711656570435
Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-7",5.257192134857178
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.208009243011475
Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_89024250173147660",5.259138584136963
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_00173",5.243669748306274
Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_640",5.210409641265869
Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_498932987749162954",5.245984315872192
Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.19",5.187727928161621
PacketResponder 1 for block blk_-5580322334454533924 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-5580322334454533924 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-5580322334454533924 terminating

### Response:
PacketResponder <*> for block",5.24332594871521
PacketResponder 1 for block blk_7500282100357271699 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_7500282100357271699 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_7500282100357271699 terminating

### Response:
PacketResponder <*> for block",5.228087902069092
Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50",5.279989242553711
Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-997605125898553536",5.246481895446777
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.239736795425415
Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_227059386667260812",5.167107343673706
Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6685663454079607598",5.228657484054565
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.220915079116821
PacketResponder 0 for block blk_-1067234447809438340 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1067234447809438340 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1067234447809438340 terminating

### Response:
PacketResponder <*> for block",5.160564184188843
PacketResponder 0 for block blk_-1096621677333075077 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1096621677333075077 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-1096621677333075077 terminating

### Response:
PacketResponder <*> for block",5.179456472396851
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.151055574417114
PacketResponder 1 for block blk_2151150262081352617 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_2151150262081352617 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_2151150262081352617 terminating

### Response:
PacketResponder <*> for block",5.19554877281189
BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_",5.24919867515564
PacketResponder 2 for block blk_-6811828069408410657 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-6811828069408410657 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-6811828069408410657 terminating

### Response:
PacketResponder <*> for block",5.318789005279541
Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_49673707973224202",5.2930519580841064
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.290985822677612
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.22598671913147
PacketResponder 1 for block blk_-7200400342436668240 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-7200400342436668240 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-7200400342436668240 terminating

### Response:
PacketResponder <*> for block",5.327143907546997
Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_72139900032359267",5.221296310424805
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.243197917938232
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.268581867218018
PacketResponder 0 for block blk_2508619583759354778 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_2508619583759354778 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_2508619583759354778 terminating

### Response:
PacketResponder <*> for block",5.2735795974731445
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.287499904632568
PacketResponder 2 for block blk_6123232805286187512 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_6123232805286187512 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_6123232805286187512 terminating

### Response:
PacketResponder <*> for block",5.2599122524261475
Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_641",5.294002056121826
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.245746374130249
PacketResponder 1 for block blk_6818232325322327288 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_6818232325322327288 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_6818232325322327288 terminating

### Response:
PacketResponder <*> for block",5.317921876907349
Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10

### Response:
Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-595452758743540",5.276249408721924
Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-435884283909271932",5.2922797203063965
Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_14890310874204987",5.278522253036499
PacketResponder 2 for block blk_-615578808743808725 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-615578808743808725 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-615578808743808725 terminating

### Response:
PacketResponder <*> for block <*>",5.307180643081665
Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_458847193172838454",5.292316675186157
BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_7720864196601815614,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001",5.231282472610474
PacketResponder 1 for block blk_-9098645110390099509 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block blk_-<*> terminating

### Input:
PacketResponder 1 for block blk_-9098645110390099509 terminating

### Response:
PacketResponder <*> for block blk_-<*> terminating

### Input:
PacketResponder 1 for block blk_-9098645110390099509 terminating

### Response:
PacketRes",5.249577760696411
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.255056619644165
