Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_1,Inference_time_1
PacketResponder 1 for block blk_703049809255765647 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_703049809255765647 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_703049809255765647 terminating

### Response:
PacketResponder <*> for block <*>",5.240737438201904
Receiving block blk_-7460532841070848624 src: /10.250.15.67:55076 dest: /10.250.15.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-7460532841070848624 src: /10.250.15.67:55076 dest: /10.250.15.67:50",5.220242500305176
Receiving block blk_-7623732795385061487 src: /10.251.122.65:40641 dest: /10.251.122.65:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-7623732795385061487 src: /10.251.122.65:40641 dest: /10.251.122.65:",5.2470383644104
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. blk_-7367386750462511488,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_00200",5.289303779602051
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1237539644269634790 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1237539644269634790 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.201084613800049
Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_7",5.3166728019714355
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_8005746184358076390 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_8005746184358076390 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.219175815582275
Received block blk_955083461510572332 of size 41287838 from /10.251.107.242,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_955083461510572332 of size 41287838 from /10.251.107.242

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_95508346151057233",5.26367974281311
PacketResponder 0 for block blk_283922378823540530 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_283922378823540530 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_283922378823540530 terminating

### Response:
PacketResponder <*> for block <*>",5.211595296859741
BLOCK* NameSystem.delete: blk_4471044334742081825 is added to invalidSet of 10.250.15.198:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_4471044334742081825 is added to invalidSet of 10.250.15.198:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_447",5.238577127456665
BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_-3",5.171933174133301
BLOCK* NameSystem.delete: blk_-75893538967225087 is added to invalidSet of 10.250.15.198:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-75893538967225087 is added to invalidSet of 10.250.15.198:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-75893",5.2295215129852295
BLOCK* NameSystem.delete: blk_805187982300776163 is added to invalidSet of 10.251.73.188:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_805187982300776163 is added to invalidSet of 10.251.73.188:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_8051",5.186371088027954
BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_463",5.183244705200195
BLOCK* NameSystem.delete: blk_-7595375726951801956 is added to invalidSet of 10.251.122.79:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7595375726951801956 is added to invalidSet of 10.251.122.79:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-759",5.237957715988159
BLOCK* NameSystem.delete: blk_-4681205519208992498 is added to invalidSet of 10.250.6.191:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-4681205519208992498 is added to invalidSet of 10.250.6.191:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-4681",5.1542932987213135
BLOCK* NameSystem.delete: blk_5702487846232575705 is added to invalidSet of 10.250.14.38:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_5702487846232575705 is added to invalidSet of 10.250.14.38:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_5702",5.214695692062378
BLOCK* NameSystem.delete: blk_4834069779372284635 is added to invalidSet of 10.251.71.97:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_4834069779372284635 is added to invalidSet of 10.251.71.97:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_4834",5.1718175411224365
BLOCK* NameSystem.delete: blk_3735517274901501821 is added to invalidSet of 10.250.6.4:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_3735517274901501821 is added to invalidSet of 10.250.6.4:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_373551",5.309433937072754
BLOCK* NameSystem.delete: blk_5018797996887008111 is added to invalidSet of 10.251.89.155:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_5018797996887008111 is added to invalidSet of 10.251.89.155:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_501",5.203664541244507
BLOCK* NameSystem.delete: blk_-566178736644429906 is added to invalidSet of 10.251.70.37:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-566178736644429906 is added to invalidSet of 10.251.70.37:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-56617",5.212070465087891
BLOCK* NameSystem.delete: blk_-8121498678081035000 is added to invalidSet of 10.250.11.100:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-8121498678081035000 is added to invalidSet of 10.250.11.100:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-812",5.164841890335083
Receiving block blk_7996616083434301906 src: /10.251.123.195:53947 dest: /10.251.123.195:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_7996616083434301906 src: /10.251.123.195:53947 dest: /10.251.123.19",5.214829444885254
Deleting block blk_6888300867578983331 file /mnt/hadoop/dfs/data/current/subdir46/blk_6888300867578983331,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_6888300867578983331 file /mnt/hadoop/dfs/data/current/subdir46/blk_6888300867578983331

### Response:
<*> file <*>


### Input:
Deleting block blk_68883008675789833",5.208688020706177
PacketResponder 0 for block blk_7625391056418655045 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_7625391056418655045 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_7625391056418655045 terminating

### Response:
PacketResponder <*> for block",5.207214832305908
Deleting block blk_-8443921001690182522 file /mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-8443921001690182522 file /mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522

### Response:
<*> file <*>


### Input:
Deleting block blk_-84439210016901825",5.20529842376709
Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_70682653",5.162907838821411
Deleting block blk_-7446091384471755694 file /mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-7446091384471755694 file /mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694

### Response:
<*> file <*>


### Input:
Deleting block blk_-74460913844717556",5.2528040409088135
Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828

### Response:
<*> file <*>

### Input:
Deleting block blk_-4352313989800650828",5.23801326751709
Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202

### Response:
<*> file <*>

### Input:
Deleting block blk_-6292499669518281202",5.255944728851318
PacketResponder 0 for block blk_-4582442491366282435 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-4582442491366282435 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-4582442491366282435 terminating

### Response:
PacketResponder <*> for block",5.223560333251953
Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901

### Response:
<*> file <*>

### Input:
Deleting block blk_-6750694665033046901",5.264857292175293
Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178

### Response:
<*> file <*>

### Input:
Deleting block blk_-6131345369657245178 file /mnt/",5.219559669494629
Deleting block blk_-3575718350717794894 file /mnt/hadoop/dfs/data/current/blk_-3575718350717794894,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-3575718350717794894 file /mnt/hadoop/dfs/data/current/blk_-3575718350717794894

### Response:
<*> file <*>

### Input:
Deleting block blk_-3575718350717794894 file /mnt/",5.244105577468872
Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771

### Response:
<*> file <*>


### Input:
Deleting block blk_-43803852040187517",5.208279371261597
Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091

### Response:
<*> file <*>

### Input:
Deleting block blk_-3594701313167635091",5.220707893371582
Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515

### Response:
<*> file <*>


### Input:
Deleting block blk_-16934186364667475",5.285895824432373
Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814

### Response:
<*> file <*>


### Input:
Deleting block blk_58063975237373048",5.208815336227417
Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153

### Response:
<*> file <*>


### Input:
Deleting block blk_-13455850447789381",5.263133525848389
Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381,Deleting block <*> file <*>,HDFS,New,"Deleting block <*> file <*>


### Input:
Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381

### Response:
Deleting block <*> file <*>


### Input:
Deleting block blk_24898827003571",5.170053005218506
Deleting block blk_-1800458850981311953 file /mnt/hadoop/dfs/data/current/subdir57/blk_-1800458850981311953,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-1800458850981311953 file /mnt/hadoop/dfs/data/current/subdir57/blk_-1800458850981311953

### Response:
<*> file <*>


### Input:
Deleting block blk_-18004588509813119",5.257231950759888
Deleting block blk_6373260430960091026 file /mnt/hadoop/dfs/data/current/subdir43/blk_6373260430960091026,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_6373260430960091026 file /mnt/hadoop/dfs/data/current/subdir43/blk_6373260430960091026

### Response:
<*> file <*>

### Input:
Deleting block blk_6373260430960091026",5.247833967208862
Deleting block blk_-1278725622357466169 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1278725622357466169,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-1278725622357466169 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1278725622357466169

### Response:
<*> file <*>

### Input:
Deleting block blk_-1278725622357466169 file",5.204369068145752
Deleting block blk_4513772639980123655 file /mnt/hadoop/dfs/data/current/blk_4513772639980123655,Deleting block <*> file <*>,HDFS,New,"Deleting block <*> file <*>


### Input:
Deleting block blk_4513772639980123655 file /mnt/hadoop/dfs/data/current/blk_4513772639980123655

### Response:
Deleting block <*> file <*>


### Input:
Deleting block blk_45137726399801",5.2665488719940186
Deleting block blk_1838564958520120941 file /mnt/hadoop/dfs/data/current/subdir39/blk_1838564958520120941,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_1838564958520120941 file /mnt/hadoop/dfs/data/current/subdir39/blk_1838564958520120941

### Response:
<*> file <*>


### Input:
Deleting block blk_18385649585201209",5.283318042755127
Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040

### Response:
<*> file <*>

### Input:
Deleting block blk_7985460426680885040 file /mnt/",5.222069263458252
Deleting block blk_2215517976324634098 file /mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_2215517976324634098 file /mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098

### Response:
<*> file <*>

### Input:
Deleting block blk_2215517976324634098 file",5.2515952587127686
Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798

### Response:
<*> file <*>

### Input:
Deleting block blk_5453150794205420798",5.269604444503784
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_-7522572236891389139 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_-7522572236891389139 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.2744529247283936
Deleting block blk_6163400028286940197 file /mnt/hadoop/dfs/data/current/subdir7/blk_6163400028286940197,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_6163400028286940197 file /mnt/hadoop/dfs/data/current/subdir7/blk_6163400028286940197

### Response:
<*> file <*>

### Input:
Deleting block blk_6163400028286940197 file",5.2117297649383545
Deleting block blk_7583807825342916938 file /mnt/hadoop/dfs/data/current/subdir13/blk_7583807825342916938,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_7583807825342916938 file /mnt/hadoop/dfs/data/current/subdir13/blk_7583807825342916938

### Response:
<*> file <*>


### Input:
Deleting block blk_75838078253429169",5.239811182022095
Receiving block blk_-5957060034695163774 src: /10.251.29.239:56334 dest: /10.251.29.239:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-5957060034695163774 src: /10.251.29.239:56334 dest: /10.251.29.239:",5.278606414794922
Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-22509",5.256799697875977
Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-369378617526711158",5.210925817489624
Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346

### Response:
<*> file <*>


### Input:
Deleting block blk_83849677157383593",5.223350524902344
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.239828109741211
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.161005020141602
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.164797067642212
Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_8083872",5.1612231731414795
Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179

### Response:
Received block blk_-",5.160184383392334
Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-832",5.195781946182251
PacketResponder 0 for block blk_-7587189852169913514 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-7587189852169913514 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-7587189852169913514 terminating

### Response:
PacketResponder <*> for block",5.156850814819336
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.160153150558472
Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_32241848056947647",5.165485858917236
BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,BLOCK* ask <*>:<*> to replicate <*> to datanode(s) <*>:<*>,HDFS,New,"BLOCK* ask <*> to replicate blk_-<*> to datanode(s) <*>


### Input:
BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010

### Response:
BLOCK* ask <*> to replicate blk_-",5.153118133544922
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.143336296081543
Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_160022814021475407",5.2637388706207275
Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>,HDFS,New,"<*> src: <*> dest: <*> of size <*>

### Input:
Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864

### Response:
<*> src: <*> dest: <*> of size <*>",5.22844934463501
