Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_4,Inference_time_4
Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes",5.16753363609314
Running task 30.0 in stage 27.0 (TID 1270),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 27.0 (TID 1270)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 27.0 (TID 1270)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.092880725860596
Running task 31.0 in stage 27.0 (TID 1271),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 27.0 (TID 1271)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 27.0 (TID 1271)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.164988040924072
Running task 32.0 in stage 27.0 (TID 1272),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 27.0 (TID 1272)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 27.0 (TID 1272)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.107012987136841
Running task 33.0 in stage 27.0 (TID 1273),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 27.0 (TID 1273)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 27.0 (TID 1273)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.123805999755859
Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 29.0 in stage 27.0 (TID 1269). 234",5.205871343612671
Running task 34.0 in stage 27.0 (TID 1274),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 27.0 (TID 1274)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 27.0 (TID 1274)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.1274073123931885
Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 31.0 in stage 27.0 (TID 1271). 212",5.228689670562744
Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 32.0 in stage 27.0 (TID 1272). 280",5.160274267196655
Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 33.0 in stage 27.0 (TID 1273). 259",5.18635106086731
Running task 35.0 in stage 27.0 (TID 1275),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 27.0 (TID 1275)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 27.0 (TID 1275)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.102936744689941
Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes",5.19205379486084
Running task 36.0 in stage 27.0 (TID 1276),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 36.0 in stage 27.0 (TID 1276)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 36.0 in stage 27.0 (TID 1276)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.10973596572876
Running task 37.0 in stage 27.0 (TID 1277),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 37.0 in stage 27.0 (TID 1277)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 37.0 in stage 27.0 (TID 1277)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.186687469482422
Running task 38.0 in stage 27.0 (TID 1278),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 38.0 in stage 27.0 (TID 1278)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 38.0 in stage 27.0 (TID 1278)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.17363977432251
Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 34.0 in stage 27.0 (TID 1274). 212",5.147927761077881
Running task 39.0 in stage 27.0 (TID 1279),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 39.0 in stage 27.0 (TID 1279)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 39.0 in stage 27.0 (TID 1279)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.182527780532837
Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes",5.154430866241455
Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes",5.192015886306763
Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes",5.173748016357422
Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes",5.2083189487457275
Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 39.0 in stage 27.0 (TID 1279). 226",5.172045469284058
Running task 0.0 in stage 28.0 (TID 1280),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 28.0 (TID 1280)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 28.0 (TID 1280)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.17581033706665
Running task 1.0 in stage 28.0 (TID 1281),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 28.0 (TID 1281)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 28.0 (TID 1281)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.198487997055054
Running task 2.0 in stage 28.0 (TID 1282),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 28.0 (TID 1282)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 28.0 (TID 1282)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.2281153202056885
Running task 3.0 in stage 28.0 (TID 1283),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 28.0 (TID 1283)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 28.0 (TID 1283)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.137165069580078
Running task 4.0 in stage 28.0 (TID 1284),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 28.0 (TID 1284)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 28.0 (TID 1284)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.16449236869812
Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent",5.195551633834839
Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes",5.1589436531066895
Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent",5.2014689445495605
Running task 5.0 in stage 28.0 (TID 1285),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 28.0 (TID 1285)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 28.0 (TID 1285)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.140388011932373
Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes",5.221089124679565
Running task 6.0 in stage 28.0 (TID 1286),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 6.0 in stage 28.0 (TID 1286)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 6.0 in stage 28.0 (TID 1286)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 6.0 in stage 28.0",5.078172922134399
Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes",5.195582866668701
Running task 7.0 in stage 28.0 (TID 1287),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 28.0 (TID 1287)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 28.0 (TID 1287)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 28.0",5.1397645473480225
Running task 8.0 in stage 28.0 (TID 1288),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 8.0 in stage 28.0 (TID 1288)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 8.0 in stage 28.0 (TID 1288)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.2143919467926025
Running task 9.0 in stage 28.0 (TID 1289),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 9.0 in stage 28.0 (TID 1289)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 9.0 in stage 28.0 (TID 1289)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 9.0 in stage 28.0",5.149625301361084
Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes",5.067383289337158
Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes",5.251375913619995
Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent",5.1358325481414795
Running task 10.0 in stage 28.0 (TID 1290),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 28.0 (TID 1290)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 28.0 (TID 1290)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.208710432052612
Running task 11.0 in stage 28.0 (TID 1291),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 28.0 (TID 1291)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 28.0 (TID 1291)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.118551015853882
Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes",5.162811040878296
Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent",5.076236963272095
Running task 12.0 in stage 28.0 (TID 1292),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 28.0 (TID 1292)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 28.0 (TID 1292)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.125364065170288
Running task 13.0 in stage 28.0 (TID 1293),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 28.0 (TID 1293)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 28.0 (TID 1293)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.078290939331055
Running task 14.0 in stage 28.0 (TID 1294),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 28.0 (TID 1294)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 28.0 (TID 1294)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.078825950622559
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes",5.175545930862427
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes",5.099034309387207
Running task 15.0 in stage 28.0 (TID 1295),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 28.0 (TID 1295)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 28.0 (TID 1295)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.112943887710571
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 28.0 (TID 1291). 208",5.065844535827637
Running task 16.0 in stage 28.0 (TID 1296),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 28.0 (TID 1296)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 28.0 (TID 1296)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.137712240219116
Running task 17.0 in stage 28.0 (TID 1297),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 28.0 (TID 1297)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 28.0 (TID 1297)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.072876930236816
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 14.0 in stage 28.0 (TID 1294). 208",5.103087663650513
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 13.0 in stage 28.0 (TID 1293). 208",5.0995025634765625
Running task 18.0 in stage 28.0 (TID 1298),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 28.0 (TID 1298)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 28.0 (TID 1298)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.081349611282349
Running task 19.0 in stage 28.0 (TID 1299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 28.0 (TID 1299)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 28.0 (TID 1299)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.089016914367676
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 15.0 in stage 28.0 (TID 1295). 208",5.046847820281982
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 16.0 in stage 28.0 (TID 1296). 208",5.078267574310303
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes",5.076462507247925
Running task 20.0 in stage 28.0 (TID 1300),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 28.0 (TID 1300)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 28.0 (TID 1300)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.127028703689575
Running task 21.0 in stage 28.0 (TID 1301),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 28.0 (TID 1301)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 28.0 (TID 1301)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.076655387878418
Running task 22.0 in stage 28.0 (TID 1302),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 28.0 (TID 1302)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 28.0 (TID 1302)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.139960289001465
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 18.0 in stage 28.0 (TID 1298). 208",5.065943002700806
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 28.0 (TID 1299). 208",5.051743030548096
