Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_5,Inference_time_5,Unseen_Mistral_2S_Spark_5_TempOnly
Running task 14.0 in stage 28.0 (TID 1294),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 28.0 (TID 1294)

### Output:
Running task 14.0 in stage 28.0 (TID 1294)

### Explanation:
Running task 14.0 in stage 28.0 (TID 1294)

### Output:
Running task 14.0 in stage 28.0 (TID 1294)

### Explanation:",5.390912294387817,Running task 14.0 in stage 28.0 (TID 1294)
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4345920085906982,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver",5.429470777511597,Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver
Running task 15.0 in stage 28.0 (TID 1295),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 28.0 (TID 1295)

### Output:
Running task 15.0 in stage 28.0 (TID 1295)

### Explanation:
Running task 15.0 in stage 28.0 (TID 1295)

### Output:
Running task 15.0 in stage 28.0 (TID 1295)

### Explanation:",5.387718439102173,Running task 15.0 in stage 28.0 (TID 1295)
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4309070110321045,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 16.0 in stage 28.0 (TID 1296),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 28.0 (TID 1296)

### Output:
Running task 16.0 in stage 28.0 (TID 1296)

### Explanation:
Running task 16.0 in stage 28.0 (TID 1296)

### Output:
Running task 16.0 in stage 28.0 (TID 1296)

### Explanation:",5.409577131271362,Running task 16.0 in stage 28.0 (TID 1296)
Running task 17.0 in stage 28.0 (TID 1297),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 28.0 (TID 1297)

### Output:
Running task 17.0 in stage 28.0 (TID 1297)

### Explanation:
Running task 17.0 in stage 28.0 (TID 1297)

### Output:
Running task 17.0 in stage 28.0 (TID 1297)

### Explanation:",5.398521423339844,Running task 17.0 in stage 28.0 (TID 1297)
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4271247386932373,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4361684322357178,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 18.0 in stage 28.0 (TID 1298),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 28.0 (TID 1298)

### Output:
Running task 18.0 in stage 28.0 (TID 1298)

### Explanation:
Running task 18.0 in stage 28.0 (TID 1298)

### Output:
Running task 18.0 in stage 28.0 (TID 1298)

### Explanation:",5.398505687713623,Running task 18.0 in stage 28.0 (TID 1298)
Running task 19.0 in stage 28.0 (TID 1299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 28.0 (TID 1299)

### Output:
Running task 19.0 in stage 28.0 (TID 1299)

### Explanation:
Running task 19.0 in stage 28.0 (TID 1299)

### Output:
Running task 19.0 in stage 28.0 (TID 1299)

### Explanation:",5.42780613899231,Running task 19.0 in stage 28.0 (TID 1299)
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver",5.403382062911987,Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver",5.450946807861328,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver",5.402018070220947,Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver
Running task 20.0 in stage 28.0 (TID 1300),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 28.0 (TID 1300)

### Output:
Running task 20.0 in stage 28.0 (TID 1300)

### Explanation:
Running task 20.0 in stage 28.0 (TID 1300)

### Output:
Running task 20.0 in stage 28.0 (TID 1300)

### Explanation:",5.432047128677368,Running task 20.0 in stage 28.0 (TID 1300)
Running task 21.0 in stage 28.0 (TID 1301),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 28.0 (TID 1301)

### Output:
Running task 21.0 in stage 28.0 (TID 1301)

### Explanation:
Running task 21.0 in stage 28.0 (TID 1301)

### Output:
Running task 21.0 in stage 28.0 (TID 1301)

### Explanation:",5.413222074508667,Running task 21.0 in stage 28.0 (TID 1301)
Running task 22.0 in stage 28.0 (TID 1302),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 28.0 (TID 1302)

### Output:
Running task 22.0 in stage 28.0 (TID 1302)

### Explanation:
Running task 22.0 in stage 28.0 (TID 1302)

### Output:
Running task 22.0 in stage 28.0 (TID 1302)

### Explanation:",5.329004049301148,Running task 22.0 in stage 28.0 (TID 1302)
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver",5.293731689453125,Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3832192420959477,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 23.0 in stage 28.0 (TID 1303),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.30914306640625,### Output:
Running task 24.0 in stage 28.0 (TID 1304),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 28.0 (TID 1304)

### Output:
Running task 24.0 in stage 28.0 (TID 1304)

### Explanation:
Running task 24.0 in stage 28.0 (TID 1304)

### Output:
Running task 24.0 in stage 28.0 (TID 1304)

### Explanation:",5.275543689727783,Running task 24.0 in stage 28.0 (TID 1304)
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.381654739379883,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3728067874908447,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 25.0 in stage 28.0 (TID 1305),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 28.0 (TID 1305)

### Output:
Running task 25.0 in stage 28.0 (TID 1305)

### Explanation:
Running task 25.0 in stage 28.0 (TID 1305)

### Output:
Running task 25.0 in stage 28.0 (TID 1305)

### Explanation:",5.309525489807129,Running task 25.0 in stage 28.0 (TID 1305)
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Explanation:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Explanation:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver",5.3233795166015625,Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver
Running task 26.0 in stage 28.0 (TID 1306),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 28.0 (TID 1306)

### Output:
Running task 26.0 in stage 28.0 (TID 1306)

### Explanation:
Running task 26.0 in stage 28.0 (TID 1306)

### Output:
Running task 26.0 in stage 28.0 (TID 1306)

### Explanation:",5.345111608505249,Running task 26.0 in stage 28.0 (TID 1306)
Running task 27.0 in stage 28.0 (TID 1307),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 28.0 (TID 1307)

### Output:
Running task 27.0 in stage 28.0 (TID 1307)

### Explanation:
Running task 27.0 in stage 28.0 (TID 1307)

### Output:
Running task 27.0 in stage 28.0 (TID 1307)

### Explanation:",5.325323581695557,Running task 27.0 in stage 28.0 (TID 1307)
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver",5.3353590965271,Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3821115493774414,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 28.0 in stage 28.0 (TID 1308),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 28.0 in stage 28.0 (TID 1308)

### Output:
Running task 28.0 in stage 28.0 (TID 1308)

### Explanation:
Running task 28.0 in stage 28.0 (TID 1308)

### Output:
Running task 28.0 in stage 28.0 (TID 1308)

### Explanation:",5.31571364402771,Running task 28.0 in stage 28.0 (TID 1308)
Running task 29.0 in stage 28.0 (TID 1309),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.297913551330566,### Output:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver",5.294450521469116,Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver",5.325066089630127,Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver
Running task 30.0 in stage 28.0 (TID 1310),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 30.0 in stage 28.0 (TID 1310)

### Output:
Running task 30.0 in stage 28.0 (TID 1310)

### Explanation:
Running task 30.0 in stage 28.0 (TID 1310)

### Output:
Running task 30.0 in stage 28.0 (TID 1310)

### Explanation:",5.32320499420166,Running task 30.0 in stage 28.0 (TID 1310)
Running task 31.0 in stage 28.0 (TID 1311),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 31.0 in stage 28.0 (TID 1311)

### Output:
Running task 31.0 in stage 28.0 (TID 1311)

### Explanation:
Running task 31.0 in stage 28.0 (TID 1311)

### Output:
Running task 31.0 in stage 28.0 (TID 1311)

### Explanation:",5.286944150924683,Running task 31.0 in stage 28.0 (TID 1311)
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver",5.311314105987549,Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver",5.336388111114502,Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver
Running task 32.0 in stage 28.0 (TID 1312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 32.0 in stage 28.0 (TID 1312)

### Output:
Running task 32.0 in stage 28.0 (TID 1312)

### Explanation:
Running task 32.0 in stage 28.0 (TID 1312)

### Output:
Running task 32.0 in stage 28.0 (TID 1312)

### Explanation:",5.32234001159668,Running task 32.0 in stage 28.0 (TID 1312)
Running task 33.0 in stage 28.0 (TID 1313),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 33.0 in stage 28.0 (TID 1313)

### Output:
Running task 33.0 in stage 28.0 (TID 1313)

### Explanation:
Running task 33.0 in stage 28.0 (TID 1313)

### Output:
Running task 33.0 in stage 28.0 (TID 1313)

### Explanation:",5.485303640365601,Running task 33.0 in stage 28.0 (TID 1313)
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.388986825942993,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 34.0 in stage 28.0 (TID 1314),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 34.0 in stage 28.0 (TID 1314)

### Output:
Running task 34.0 in stage 28.0 (TID 1314)

### Explanation:
Running task 34.0 in stage 28.0 (TID 1314)

### Output:
Running task 34.0 in stage 28.0 (TID 1314)

### Explanation:",5.255992650985718,Running task 34.0 in stage 28.0 (TID 1314)
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Explanation:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Explanation:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver",5.3202667236328125,Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.390108108520508,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 35.0 in stage 28.0 (TID 1315),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 35.0 in stage 28.0 (TID 1315)

### Output:
Running task 35.0 in stage 28.0 (TID 1315)

### Explanation:
Running task 35.0 in stage 28.0 (TID 1315)

### Output:
Running task 35.0 in stage 28.0 (TID 1315)

### Explanation:",5.34661340713501,Running task 35.0 in stage 28.0 (TID 1315)
Running task 36.0 in stage 28.0 (TID 1316),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 36.0 in stage 28.0 (TID 1316)

### Output:
Running task 36.0 in stage 28.0 (TID 1316)

### Explanation:
Running task 36.0 in stage 28.0 (TID 1316)

### Output:
Running task 36.0 in stage 28.0 (TID 1316)

### Explanation:",5.379279613494873,Running task 36.0 in stage 28.0 (TID 1316)
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.409131526947021,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Explanation:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Explanation:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver",5.381383657455444,Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver
Running task 37.0 in stage 28.0 (TID 1317),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 37.0 in stage 28.0 (TID 1317)

### Output:
Running task 37.0 in stage 28.0 (TID 1317)

### Explanation:
Running task 37.0 in stage 28.0 (TID 1317)

### Output:
Running task 37.0 in stage 28.0 (TID 1317)

### Explanation:",5.320459127426148,Running task 37.0 in stage 28.0 (TID 1317)
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver

### Explanation:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver

### Explanation:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver",5.361852645874023,Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver
Running task 38.0 in stage 28.0 (TID 1318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 38.0 in stage 28.0 (TID 1318)

### Output:
Running task 38.0 in stage 28.0 (TID 1318)

### Explanation:
Running task 38.0 in stage 28.0 (TID 1318)

### Output:
Running task 38.0 in stage 28.0 (TID 1318)

### Explanation:",5.314332246780396,Running task 38.0 in stage 28.0 (TID 1318)
Running task 39.0 in stage 28.0 (TID 1319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 39.0 in stage 28.0 (TID 1319)

### Output:
Running task 39.0 in stage 28.0 (TID 1319)

### Explanation:
Running task 39.0 in stage 28.0 (TID 1319)

### Output:
Running task 39.0 in stage 28.0 (TID 1319)

### Explanation:",5.358180522918701,Running task 39.0 in stage 28.0 (TID 1319)
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Explanation:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Explanation:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver",5.314406156539917,Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver
Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,1.69482684135437,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Explanation:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Explanation:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver",5.316166162490845,Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Explanation:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Explanation:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver",5.319318056106567,Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Explanation:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Explanation:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver",5.314395904541016,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver
Running task 0.0 in stage 29.0 (TID 1320),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 29.0 (TID 1320)

### Output:
Running task 0.0 in stage 29.0 (TID 1320)

### Explanation:
Running task 0.0 in stage 29.0 (TID 1320)

### Example 3:
Log message: ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-",5.28015398979187,Running task 0.0 in stage 29.0 (TID 1320)
Running task 1.0 in stage 29.0 (TID 1321),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 29.0 (TID 1321)

### Output:
Running task 1.0 in stage 29.0 (TID 1321)

### Explanation:
Running task 1.0 in stage 29.0 (TID 1321)

### Output:
Running task 1.0 in stage 29.0 (TID 1321)

### Explanation:
Running task 1",5.299304723739624,Running task 1.0 in stage 29.0 (TID 1321)
Running task 2.0 in stage 29.0 (TID 1322),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 29.0 (TID 1322)

### Output:
Running task 2.0 in stage 29.0 (TID 1322)

### Explanation:
Running task 2.0 in stage 29.0 (TID 1322)

### Output:
Running task 2.0 in stage 29.0 (TID 1322)

### Explanation:
Running task 2",5.340955018997192,Running task 2.0 in stage 29.0 (TID 1322)
Running task 3.0 in stage 29.0 (TID 1323),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 29.0 (TID 1323)

### Output:
Running task 3.0 in stage 29.0 (TID 1323)

### Explanation:
Running task 3.0 in stage 29.0 (TID 1323)

### Output:
Running task 3.0 in stage 29.0 (TID 1323)

### Explanation:
Running task 3",5.282156467437744,Running task 3.0 in stage 29.0 (TID 1323)
Running task 4.0 in stage 29.0 (TID 1324),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 29.0 (TID 1324)

### Output:
Running task 4.0 in stage 29.0 (TID 1324)

### Explanation:
Running task 4.0 in stage 29.0 (TID 1324)

### Output:
Running task 4.0 in stage 29.0 (TID 1324)

### Explanation:
Running task 4",5.31362509727478,Running task 4.0 in stage 29.0 (TID 1324)
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Explan",5.255736827850342,Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver
