Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_HealthApp_5,Inference_time_5,Unseen_Mistral_2S_HealthApp_5_TempOnly
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"
### Explanation:

### Result:

### Conclusion:

### Reference:

### Next:

### Note:

### Author:

### Date:",2.3122451305389404,"
### Explanation:"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,"sendSyncFailedBroadcast

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.325758695602417,sendSyncFailedBroadcast
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],HealthApp,Unseen,"### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:

### Output:",5.298345327377319,### Explanation:
insertHiHealthData() end totalTime = 94,insertHiHealthData() end totalTime = <*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0977349281311035,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0740230083465576,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"
### Explanation:

### Result:

### Conclusion:

### Reference:

### Next:

### Note:

### Author:

### Date:",2.264516592025757,"
### Explanation:"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,"sendSyncFailedBroadcast

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.302894115447998,sendSyncFailedBroadcast
REPORT : 7163 5114 153431 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7163 5114 153431 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.340100049972534,REPORT : 7163 5114 153431 240
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.084308862686157,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7165 5115 153474 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7165 5115 153474 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.330065727233887,REPORT : 7165 5115 153474 240
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.100647211074829,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7167 5117 153517 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : 7167 5117 153517 240,1.2782230377197266,REPORT : 7167 5117 153517 240
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.083320140838623,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7170 5119 153581 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7170 5119 153581 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.307483911514282,REPORT : 7170 5119 153581 240
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0861129760742188,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7173 5121 153645 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7173 5121 153645 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.336863040924072,REPORT : 7173 5121 153645 240
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.081568479537964,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7174 5122 153667 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7174 5122 153667 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.301392555236816,REPORT : 7174 5122 153667 240
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.086221218109131,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7176 5123 153709 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7176 5123 153709 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.265455722808838,REPORT : 7176 5123 153709 240
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.103113174438477,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7179 5125 153774 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7179 5125 153774 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.3101677894592285,REPORT : 7179 5125 153774 240
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.077111005783081,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7181 5127 153817 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7181 5127 153817 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.372103214263916,REPORT : 7181 5127 153817 240
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0721435546875,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7183 5128 153859 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7183 5128 153859 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.3202221393585205,REPORT : 7183 5128 153859 240
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.092527151107788,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7185 5130 153902 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7185 5130 153902 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.297064065933228,REPORT : 7185 5130 153902 240
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.069952964782715,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7186 5130 153924 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7186 5130 153924 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.321152448654175,REPORT : 7186 5130 153924 240
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.080027341842652,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7187 5131 153945 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7187 5131 153945 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.301280736923218,REPORT : 7187 5131 153945 240
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0587048530578613,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7188 5132 153966 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7188 5132 153966 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.295431137084961,REPORT : 7188 5132 153966 240
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.070612907409668,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.303200483322144,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.081158399581909,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0736992359161377,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.318907737731934,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.121040105819702,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.078967809677124,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.311937093734741,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0893170833587646,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0988802909851074,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.07971715927124,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.082111597061157,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.321293115615845,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.1042559146881104,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0812878608703613,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.312150239944458,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.102529287338257,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.073760271072388,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.336055755615234,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.125105857849121,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.081223964691162,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.336652755737305,REPORT : 7189 5132 153988 240
"timeStamp back,extendReportTimeStamp=1514039575000","timeStamp back,extendReportTimeStamp=<*>",HealthApp,Unseen,"timeStamp back,extendReportTimeStamp=<*>

### Input:
timeStamp back,extendReportTimeStamp=1514039575000

### Response:
timeStamp back,extendReportTimeStamp=<*>

### Input:
timeStamp back,extendReportTimeStamp=1514039575000

### Response:
timeStamp back,extendReportTimeStamp=<*>

### Input:
timeStamp",5.370615482330322,"timeStamp back,extendReportTimeStamp=<*>"
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.078866481781006,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
stepSyncOrNot appSynTimes is 0,stepSyncOrNot appSynTimes is <*>,HealthApp,Unseen,"### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:

### Output:",5.305355548858643,### Explanation:
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"
### Explanation:

### Result:

### Conclusion:

### Reference:

### Next:

### Note:

### Author:

### Date:",2.261665344238281,"
### Explanation:"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,"sendSyncFailedBroadcast

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.320032119750977,sendSyncFailedBroadcast
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.080405712127685,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.317930221557617,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.0880162715911865,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0848147869110107,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.334402799606323,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.092226505279541,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0935728549957275,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
