Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_HealthApp_1,Inference_time_1,Unseen_Mistral_2S_HealthApp_1_TempOnly
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"
### Explanation:

### Result:

### Conclusion:

### Reference:

### Next:

### Note:

### Author:

### Date:",2.3113937377929688,"
### Explanation:"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,"sendSyncFailedBroadcast

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.421449422836304,sendSyncFailedBroadcast
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],HealthApp,Unseen,"### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:

### Output:",5.479598522186279,### Explanation:
insertHiHealthData() end totalTime = 94,insertHiHealthData() end totalTime = <*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.147940397262573,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.136549949645996,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"
### Explanation:

### Result:

### Conclusion:

### Reference:

### Next:

### Note:

### Author:

### Date:",2.306334972381592,"
### Explanation:"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,"sendSyncFailedBroadcast

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.457653999328613,sendSyncFailedBroadcast
REPORT : 7163 5114 153431 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7163 5114 153431 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.430974721908569,REPORT : 7163 5114 153431 240
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1650097370147705,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7165 5115 153474 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7165 5115 153474 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.471376419067383,REPORT : 7165 5115 153474 240
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.105597257614136,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7167 5117 153517 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : 7167 5117 153517 240,1.310413837432861,REPORT : 7167 5117 153517 240
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.140835762023926,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7170 5119 153581 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7170 5119 153581 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.461605548858643,REPORT : 7170 5119 153581 240
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1482813358306885,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7173 5121 153645 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7173 5121 153645 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.440139055252075,REPORT : 7173 5121 153645 240
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1252601146698,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7174 5122 153667 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7174 5122 153667 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.449094772338867,REPORT : 7174 5122 153667 240
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1359994411468506,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7176 5123 153709 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7176 5123 153709 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.445258855819702,REPORT : 7176 5123 153709 240
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.140910148620605,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7179 5125 153774 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7179 5125 153774 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.467479705810547,REPORT : 7179 5125 153774 240
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.131957054138184,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7181 5127 153817 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7181 5127 153817 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.452331781387329,REPORT : 7181 5127 153817 240
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.124354362487793,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7183 5128 153859 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7183 5128 153859 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.45005989074707,REPORT : 7183 5128 153859 240
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1375298500061035,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7185 5130 153902 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7185 5130 153902 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.453777313232422,REPORT : 7185 5130 153902 240
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1351146697998047,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7186 5130 153924 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7186 5130 153924 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.459144353866577,REPORT : 7186 5130 153924 240
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.123694896697998,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7187 5131 153945 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7187 5131 153945 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.460158824920654,REPORT : 7187 5131 153945 240
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1355502605438232,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7188 5132 153966 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7188 5132 153966 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.446433782577515,REPORT : 7188 5132 153966 240
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1390485763549805,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.422040224075317,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1408345699310303,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1274688243865967,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.4554948806762695,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.172680139541626,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1345884799957275,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.479323148727417,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.129007339477539,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1339077949523926,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.145381212234497,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.124314069747925,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.427924633026123,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.1404125690460205,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.138945341110229,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.419690847396851,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.131631374359131,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1715543270111084,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.453272104263306,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.1897406578063965,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.13547158241272,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.47270131111145,REPORT : 7189 5132 153988 240
"timeStamp back,extendReportTimeStamp=1514039575000","timeStamp back,extendReportTimeStamp=<*>",HealthApp,Unseen,"timeStamp back,extendReportTimeStamp=<*>

### Input:
timeStamp back,extendReportTimeStamp=1514039575000

### Response:
timeStamp back,extendReportTimeStamp=<*>

### Input:
timeStamp back,extendReportTimeStamp=1514039575000

### Response:
timeStamp back,extendReportTimeStamp=<*>

### Input:
timeStamp",5.421374320983887,"timeStamp back,extendReportTimeStamp=<*>"
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1491892337799072,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
stepSyncOrNot appSynTimes is 0,stepSyncOrNot appSynTimes is <*>,HealthApp,Unseen,"### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:


### Explanation:

### Output:",5.441009044647217,### Explanation:
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"
### Explanation:

### Result:

### Conclusion:

### Reference:

### Next:

### Note:

### Author:

### Date:",2.300574779510498,"
### Explanation:"
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,"sendSyncFailedBroadcast

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.44352912902832,sendSyncFailedBroadcast
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.132376909255981,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_OFF

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_ON",5.429832696914673,onReceive action: android.intent.action.SCREEN_OFF
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"onReceive action: android.intent.action.SCREEN_ON

### Input:
onReceive action: android.intent.action.SCREEN_OFF

### Response:

onReceive action: android.intent.action.SCREEN_OFF",3.1891112327575684,onReceive action: android.intent.action.SCREEN_ON
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1253087520599365,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : 7189 5132 153988 240

### Explanation:
The input is a log message. The output is the extracted template.

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/",5.4293506145477295,REPORT : 7189 5132 153988 240
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1403489112854004,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1279830932617188,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
