Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_3,Inference_time_3,Unseen_Mistral_2S_Spark_3_TempOnly
Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.385146379470825,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver",5.3553102016448975,Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver
Running task 15.0 in stage 28.0 (TID 1295),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 28.0 (TID 1295)

### Output:
Running task 15.0 in stage 28.0 (TID 1295)

### Explanation:
Running task 15.0 in stage 28.0 (TID 1295)

### Output:
Running task 15.0 in stage 28.0 (TID 1295)

### Explanation:",5.3478844165802,Running task 15.0 in stage 28.0 (TID 1295)
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.390648126602173,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 16.0 in stage 28.0 (TID 1296),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 28.0 (TID 1296)

### Output:
Running task 16.0 in stage 28.0 (TID 1296)

### Explanation:
Running task 16.0 in stage 28.0 (TID 1296)

### Output:
Running task 16.0 in stage 28.0 (TID 1296)

### Explanation:",5.364275693893433,Running task 16.0 in stage 28.0 (TID 1296)
Running task 17.0 in stage 28.0 (TID 1297),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 28.0 (TID 1297)

### Output:
Running task 17.0 in stage 28.0 (TID 1297)

### Explanation:
Running task 17.0 in stage 28.0 (TID 1297)

### Output:
Running task 17.0 in stage 28.0 (TID 1297)

### Explanation:",5.341899394989014,Running task 17.0 in stage 28.0 (TID 1297)
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.401164293289185,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.386063814163208,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 18.0 in stage 28.0 (TID 1298),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 28.0 (TID 1298)

### Output:
Running task 18.0 in stage 28.0 (TID 1298)

### Explanation:
Running task 18.0 in stage 28.0 (TID 1298)

### Output:
Running task 18.0 in stage 28.0 (TID 1298)

### Explanation:",5.360734939575195,Running task 18.0 in stage 28.0 (TID 1298)
Running task 19.0 in stage 28.0 (TID 1299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 28.0 (TID 1299)

### Output:
Running task 19.0 in stage 28.0 (TID 1299)

### Explanation:
Running task 19.0 in stage 28.0 (TID 1299)

### Output:
Running task 19.0 in stage 28.0 (TID 1299)

### Explanation:",5.347693204879761,Running task 19.0 in stage 28.0 (TID 1299)
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver",5.358869314193726,Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver",5.3542070388793945,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver",5.360039710998535,Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver
Running task 20.0 in stage 28.0 (TID 1300),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 28.0 (TID 1300)

### Output:
Running task 20.0 in stage 28.0 (TID 1300)

### Explanation:
Running task 20.0 in stage 28.0 (TID 1300)

### Output:
Running task 20.0 in stage 28.0 (TID 1300)

### Explanation:",5.331588745117188,Running task 20.0 in stage 28.0 (TID 1300)
Running task 21.0 in stage 28.0 (TID 1301),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 28.0 (TID 1301)

### Output:
Running task 21.0 in stage 28.0 (TID 1301)

### Explanation:
Running task 21.0 in stage 28.0 (TID 1301)

### Output:
Running task 21.0 in stage 28.0 (TID 1301)

### Explanation:",5.334895610809326,Running task 21.0 in stage 28.0 (TID 1301)
Running task 22.0 in stage 28.0 (TID 1302),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 28.0 (TID 1302)

### Output:
Running task 22.0 in stage 28.0 (TID 1302)

### Explanation:
Running task 22.0 in stage 28.0 (TID 1302)

### Output:
Running task 22.0 in stage 28.0 (TID 1302)

### Explanation:",5.33238697052002,Running task 22.0 in stage 28.0 (TID 1302)
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver",5.343185186386108,Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3947670459747314,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 23.0 in stage 28.0 (TID 1303),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.344683170318604,### Output:
Running task 24.0 in stage 28.0 (TID 1304),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 28.0 (TID 1304)

### Output:
Running task 24.0 in stage 28.0 (TID 1304)

### Explanation:
Running task 24.0 in stage 28.0 (TID 1304)

### Output:
Running task 24.0 in stage 28.0 (TID 1304)

### Explanation:",5.315598249435425,Running task 24.0 in stage 28.0 (TID 1304)
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3784055709838867,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.406013250350952,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 25.0 in stage 28.0 (TID 1305),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 28.0 (TID 1305)

### Output:
Running task 25.0 in stage 28.0 (TID 1305)

### Explanation:
Running task 25.0 in stage 28.0 (TID 1305)

### Output:
Running task 25.0 in stage 28.0 (TID 1305)

### Explanation:",5.331081867218018,Running task 25.0 in stage 28.0 (TID 1305)
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Explanation:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Explanation:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver",5.348761796951294,Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver
Running task 26.0 in stage 28.0 (TID 1306),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 28.0 (TID 1306)

### Output:
Running task 26.0 in stage 28.0 (TID 1306)

### Explanation:
Running task 26.0 in stage 28.0 (TID 1306)

### Output:
Running task 26.0 in stage 28.0 (TID 1306)

### Explanation:",5.305300235748291,Running task 26.0 in stage 28.0 (TID 1306)
Running task 27.0 in stage 28.0 (TID 1307),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 28.0 (TID 1307)

### Output:
Running task 27.0 in stage 28.0 (TID 1307)

### Explanation:
Running task 27.0 in stage 28.0 (TID 1307)

### Output:
Running task 27.0 in stage 28.0 (TID 1307)

### Explanation:",5.308239221572876,Running task 27.0 in stage 28.0 (TID 1307)
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver",5.343351125717163,Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.380743265151977,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 28.0 in stage 28.0 (TID 1308),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 28.0 in stage 28.0 (TID 1308)

### Output:
Running task 28.0 in stage 28.0 (TID 1308)

### Explanation:
Running task 28.0 in stage 28.0 (TID 1308)

### Output:
Running task 28.0 in stage 28.0 (TID 1308)

### Explanation:",5.367228269577026,Running task 28.0 in stage 28.0 (TID 1308)
Running task 29.0 in stage 28.0 (TID 1309),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.385626792907715,### Output:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver",5.335227012634277,Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver",5.35878849029541,Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver
Running task 30.0 in stage 28.0 (TID 1310),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 30.0 in stage 28.0 (TID 1310)

### Output:
Running task 30.0 in stage 28.0 (TID 1310)

### Explanation:
Running task 30.0 in stage 28.0 (TID 1310)

### Output:
Running task 30.0 in stage 28.0 (TID 1310)

### Explanation:",5.328969717025757,Running task 30.0 in stage 28.0 (TID 1310)
Running task 31.0 in stage 28.0 (TID 1311),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 31.0 in stage 28.0 (TID 1311)

### Output:
Running task 31.0 in stage 28.0 (TID 1311)

### Explanation:
Running task 31.0 in stage 28.0 (TID 1311)

### Output:
Running task 31.0 in stage 28.0 (TID 1311)

### Explanation:",5.378044605255127,Running task 31.0 in stage 28.0 (TID 1311)
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver",5.321137428283691,Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver",5.338769674301148,Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver
Running task 32.0 in stage 28.0 (TID 1312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 32.0 in stage 28.0 (TID 1312)

### Output:
Running task 32.0 in stage 28.0 (TID 1312)

### Explanation:
Running task 32.0 in stage 28.0 (TID 1312)

### Output:
Running task 32.0 in stage 28.0 (TID 1312)

### Explanation:",5.340834140777588,Running task 32.0 in stage 28.0 (TID 1312)
Running task 33.0 in stage 28.0 (TID 1313),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 33.0 in stage 28.0 (TID 1313)

### Output:
Running task 33.0 in stage 28.0 (TID 1313)

### Explanation:
Running task 33.0 in stage 28.0 (TID 1313)

### Output:
Running task 33.0 in stage 28.0 (TID 1313)

### Explanation:",5.368215322494507,Running task 33.0 in stage 28.0 (TID 1313)
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3805854320526123,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 34.0 in stage 28.0 (TID 1314),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 34.0 in stage 28.0 (TID 1314)

### Output:
Running task 34.0 in stage 28.0 (TID 1314)

### Explanation:
Running task 34.0 in stage 28.0 (TID 1314)

### Output:
Running task 34.0 in stage 28.0 (TID 1314)

### Explanation:",5.327948808670044,Running task 34.0 in stage 28.0 (TID 1314)
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Explanation:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Explanation:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver",5.3519322872161865,Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3821585178375244,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 35.0 in stage 28.0 (TID 1315),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 35.0 in stage 28.0 (TID 1315)

### Output:
Running task 35.0 in stage 28.0 (TID 1315)

### Explanation:
Running task 35.0 in stage 28.0 (TID 1315)

### Output:
Running task 35.0 in stage 28.0 (TID 1315)

### Explanation:",5.36222767829895,Running task 35.0 in stage 28.0 (TID 1315)
Running task 36.0 in stage 28.0 (TID 1316),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 36.0 in stage 28.0 (TID 1316)

### Output:
Running task 36.0 in stage 28.0 (TID 1316)

### Explanation:
Running task 36.0 in stage 28.0 (TID 1316)

### Output:
Running task 36.0 in stage 28.0 (TID 1316)

### Explanation:",5.2896811962127686,Running task 36.0 in stage 28.0 (TID 1316)
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.378659248352051,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Explanation:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Explanation:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver",5.290350198745728,Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver
Running task 37.0 in stage 28.0 (TID 1317),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 37.0 in stage 28.0 (TID 1317)

### Output:
Running task 37.0 in stage 28.0 (TID 1317)

### Explanation:
Running task 37.0 in stage 28.0 (TID 1317)

### Output:
Running task 37.0 in stage 28.0 (TID 1317)

### Explanation:",5.317106008529663,Running task 37.0 in stage 28.0 (TID 1317)
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver

### Explanation:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver

### Explanation:
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver",5.417853832244873,Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver
Running task 38.0 in stage 28.0 (TID 1318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 38.0 in stage 28.0 (TID 1318)

### Output:
Running task 38.0 in stage 28.0 (TID 1318)

### Explanation:
Running task 38.0 in stage 28.0 (TID 1318)

### Output:
Running task 38.0 in stage 28.0 (TID 1318)

### Explanation:",5.354510307312012,Running task 38.0 in stage 28.0 (TID 1318)
Running task 39.0 in stage 28.0 (TID 1319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 39.0 in stage 28.0 (TID 1319)

### Output:
Running task 39.0 in stage 28.0 (TID 1319)

### Explanation:
Running task 39.0 in stage 28.0 (TID 1319)

### Output:
Running task 39.0 in stage 28.0 (TID 1319)

### Explanation:",5.398608207702637,Running task 39.0 in stage 28.0 (TID 1319)
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Explanation:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Explanation:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver",5.379009246826172,Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver
Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,1.7062435150146484,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Explanation:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Explanation:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver",5.354984283447266,Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Explanation:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Explanation:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver",5.357356786727905,Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Explanation:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Explanation:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver",5.400408506393433,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver
Running task 0.0 in stage 29.0 (TID 1320),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 29.0 (TID 1320)

### Output:
Running task 0.0 in stage 29.0 (TID 1320)

### Explanation:
Running task 0.0 in stage 29.0 (TID 1320)

### Example 3:
Log message: ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-",5.348810195922852,Running task 0.0 in stage 29.0 (TID 1320)
Running task 1.0 in stage 29.0 (TID 1321),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 29.0 (TID 1321)

### Output:
Running task 1.0 in stage 29.0 (TID 1321)

### Explanation:
Running task 1.0 in stage 29.0 (TID 1321)

### Output:
Running task 1.0 in stage 29.0 (TID 1321)

### Explanation:
Running task 1",5.3937294483184814,Running task 1.0 in stage 29.0 (TID 1321)
Running task 2.0 in stage 29.0 (TID 1322),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 29.0 (TID 1322)

### Output:
Running task 2.0 in stage 29.0 (TID 1322)

### Explanation:
Running task 2.0 in stage 29.0 (TID 1322)

### Output:
Running task 2.0 in stage 29.0 (TID 1322)

### Explanation:
Running task 2",5.363966464996338,Running task 2.0 in stage 29.0 (TID 1322)
Running task 3.0 in stage 29.0 (TID 1323),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 29.0 (TID 1323)

### Output:
Running task 3.0 in stage 29.0 (TID 1323)

### Explanation:
Running task 3.0 in stage 29.0 (TID 1323)

### Output:
Running task 3.0 in stage 29.0 (TID 1323)

### Explanation:
Running task 3",5.37934136390686,Running task 3.0 in stage 29.0 (TID 1323)
Running task 4.0 in stage 29.0 (TID 1324),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 29.0 (TID 1324)

### Output:
Running task 4.0 in stage 29.0 (TID 1324)

### Explanation:
Running task 4.0 in stage 29.0 (TID 1324)

### Output:
Running task 4.0 in stage 29.0 (TID 1324)

### Explanation:
Running task 4",5.394552946090698,Running task 4.0 in stage 29.0 (TID 1324)
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver

### Explan",5.361822605133057,Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Explan",5.416908264160156,Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver
