Content,EventTemplate,Dataset,Category,New_Mistral_2S_HDFS_2,Inference_time_2,New_Mistral_2S_HDFS_2_TempOnly
PacketResponder 0 for block blk_7625391056418655045 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder 0 for block blk_7625391056418655045 terminating

### Input:
PacketResponder 0 for block blk_7625391056418655045 terminating

### Response:
PacketResponder 0 for block blk_7625391056418655045 terminating

### Input:
PacketResponder 0",5.502050161361694,PacketResponder 0 for block blk_7625391056418655045 terminating
Deleting block blk_-8443921001690182522 file /mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.486921787261963,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.140345335006714,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-7446091384471755694 file /mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.463095426559448,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-43523139898006",5.4695963859558105,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Note",5.410013437271118,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
PacketResponder 0 for block blk_-4582442491366282435 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The IP addresses of the nodes involved in the packet exchange: <*> and <*>
- The port number of the node that sent the packet: <*>
- The message code: <*>
- The softheader: <*> <*> <*> <*>

The",5.455355167388916,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the node IDs, the file path, and the message code. The template should include these elements, with the node IDs replaced by <*>, the file path replaced by <*>, and the message code replaced by <*>.",5.215963125228882,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178,Deleting block <*> file <*>,HDFS,New,"blk_-<*> file <*>

### Explanation:
The log message contains the variable elements:

- blk_-<*>
- file <*>

The extracted template replaces these variable elements with the placeholder <*>.

### Input:
Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178",5.470655918121338,blk_-<*> file <*>
Deleting block blk_-3575718350717794894 file /mnt/hadoop/dfs/data/current/blk_-3575718350717794894,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader of the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Note:",5.497836828231812,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.4489426612854,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-35947013131676",5.482363700866699,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-16934186364667",5.4597907066345215,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the node IDs, the file path, and the message code. The template should include these elements, with the node IDs replaced by <*>, the file path replaced by <*>, and the message code replaced by <*>.",5.217997789382935,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the file path, the block ID, and the node IDs. The template should include these elements, with the appropriate placeholders.

### Example 3:
Log message: Error = , LOGIN chdir(/home/spelce1/UM",5.421543121337891,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the node IDs, the file path, and the message code. The template should include these elements, with the node IDs and the file path replaced by the placeholder <*>, and the message code replaced by the placeholder <*>.

### Example 3",5.497270822525024,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-1800458850981311953 file /mnt/hadoop/dfs/data/current/subdir57/blk_-1800458850981311953,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the node IDs, the file path, and the message code. The template should include these elements, with the node IDs and the file path replaced with the placeholder <*>, and the message code replaced with the placeholder <*>.

### Example 3",5.494196653366089,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_6373260430960091026 file /mnt/hadoop/dfs/data/current/subdir43/blk_6373260430960091026,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.497133016586304,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-1278725622357466169 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1278725622357466169,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the node IDs, the file path, and the message code. The template should include these elements, with the node IDs replaced by <*>, the file path replaced by <*>, and the message code replaced by <*>.",5.249627351760864,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_4513772639980123655 file /mnt/hadoop/dfs/data/current/blk_4513772639980123655,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_4513772639980123655 file /mnt/hadoop/dfs/data/current/blk_4513772639980123655",5.467726707458496,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_1838564958520120941 file /mnt/hadoop/dfs/data/current/subdir39/blk_1838564958520120941,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the node IDs, the file path, and the message code. The template should include these elements, with the node IDs replaced by <*>, the file path replaced by <*>, and the message code replaced by <*>.",5.243854761123657,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040",5.423828601837158,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_2215517976324634098 file /mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.500901699066162,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_54531507942054",5.545508146286011,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_-7522572236891389139 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_-7522572236891389139 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.39207935333252,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Deleting block blk_6163400028286940197 file /mnt/hadoop/dfs/data/current/subdir7/blk_6163400028286940197,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Note",5.466923952102661,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_7583807825342916938 file /mnt/hadoop/dfs/data/current/subdir13/blk_7583807825342916938,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_7583807825342916938 file /mnt/hadoop/dfs/data/current/subdir13/blk_75838078253429",5.409430265426636,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Receiving block blk_-5957060034695163774 src: /10.251.29.239:56334 dest: /10.251.29.239:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",4.579066753387451,"ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)"
Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1221625804901123,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1270840167999268,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_83849677157383",5.4499266147613525,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.462570667266846,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.461785793304443,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.528817892074585,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1205241680145264,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=",5.482903957366943,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1784746646881104,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
PacketResponder 0 for block blk_-7587189852169913514 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The IP addresses of the nodes involved in the packet transmission: <*> and <*>
- The port number of the receiving node: <*>
- The message code: <*>
- The softheader: <*> <*> <*> <*>

The extracted template repl",5.47808837890625,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.47000527381897,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input block is a log message. The log message contains the following variable elements:

- The IP addresses of the nodes involved in the packet transmission.
- The port numbers of the nodes involved in the packet transmission.
- The message code of the packet.
- The softheader of the packet.

The extracted template",5.416313409805298,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,BLOCK* ask <*>:<*> to replicate <*> to datanode(s) <*>:<*>,HDFS,New,"BLOCK* ask <*> to replicate blk_-<*> to datanode(s) <*>

### Explanation:
The input log message is:
BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010

The extracted template is:
BLOCK",5.482284307479858,BLOCK* ask <*> to replicate blk_-<*> to datanode(s) <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated:",5.45396900177002,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1440651416778564,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>,HDFS,New,"ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",4.658836841583252,"ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)"
Receiving block blk_-7227576651324043655 src: /10.251.107.227:40740 dest: /10.251.107.227:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.135915994644165,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-7606467001548719462 file /mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.435356140136719,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Received block blk_2771018387166611008 of size 67108864 from /10.251.26.131,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1316981315612797,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-2852294661215451806 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-2852294661215451806 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.443296909332275,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_7891129742741763034 src: /10.251.107.227:57000 dest: /10.251.107.227:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.130157709121704,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_8512974147315737844 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_8512974147315737844 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.457534790039063,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_427477290315080955 of size 67108864 from /10.251.123.132,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input block is a log message. The log message contains the following variable elements:

- The IP addresses of the nodes involved in the packet transmission.
- The port numbers of the nodes involved in the packet transmission.
- The message code of the packet.
- The softheader of the packet.

The extracted template",5.500010251998901,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Received block blk_-7630699912570186723 of size 67108864 from /10.251.71.240,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=",5.558378458023071,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
