Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_5,Inference_time_5
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver",5.063139200210571
Running task 15.0 in stage 28.0 (TID 1295),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 28.0 (TID 1295)

### Output:
Running task 15.0 in stage 28.0 (TID 1295)

### Explanation:
Running task 15.0 in stage 28.0 (TID 1295)

### Output:
Running task 15.0 in stage 28.0 (TID 1295)

### Explanation:",5.065848112106323
Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1787962913513184
Running task 16.0 in stage 28.0 (TID 1296),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 28.0 (TID 1296)

### Output:
Running task 16.0 in stage 28.0 (TID 1296)

### Explanation:
Running task 16.0 in stage 28.0 (TID 1296)

### Output:
Running task 16.0 in stage 28.0 (TID 1296)

### Explanation:",5.072696208953857
Running task 17.0 in stage 28.0 (TID 1297),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 28.0 (TID 1297)

### Output:
Running task 17.0 in stage 28.0 (TID 1297)

### Explanation:
Running task 17.0 in stage 28.0 (TID 1297)

### Output:
Running task 17.0 in stage 28.0 (TID 1297)

### Explanation:",5.072012901306152
Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1787326335906982
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver",5.066595792770386
Running task 18.0 in stage 28.0 (TID 1298),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 28.0 (TID 1298)

### Output:
Running task 18.0 in stage 28.0 (TID 1298)

### Explanation:
Running task 18.0 in stage 28.0 (TID 1298)

### Output:
Running task 18.0 in stage 28.0 (TID 1298)

### Explanation:",5.037014007568359
Running task 19.0 in stage 28.0 (TID 1299),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 28.0 (TID 1299)

### Output:
Running task 19.0 in stage 28.0 (TID 1299)

### Explanation:
Running task 19.0 in stage 28.0 (TID 1299)

### Output:
Running task 19.0 in stage 28.0 (TID 1299)

### Explanation:",5.081106185913086
Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1939094066619873
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver",5.031148433685303
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver",5.050955772399902
Running task 20.0 in stage 28.0 (TID 1300),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 28.0 (TID 1300)

### Output:
Running task 20.0 in stage 28.0 (TID 1300)

### Explanation:
Running task 20.0 in stage 28.0 (TID 1300)

### Output:
Running task 20.0 in stage 28.0 (TID 1300)

### Explanation:",5.058757066726685
Running task 21.0 in stage 28.0 (TID 1301),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.046905279159546
Running task 22.0 in stage 28.0 (TID 1302),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 28.0 (TID 1302)

### Output:
Running task 22.0 in stage 28.0 (TID 1302)

### Explanation:
Running task 22.0 in stage 28.0 (TID 1302)

### Output:
Running task 22.0 in stage 28.0 (TID 1302)

### Explanation:",5.0658721923828125
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver",5.042197227478027
Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.190713405609131
Running task 23.0 in stage 28.0 (TID 1303),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.052025556564331
Running task 24.0 in stage 28.0 (TID 1304),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 28.0 (TID 1304)

### Output:
Running task 24.0 in stage 28.0 (TID 1304)

### Explanation:
Running task 24.0 in stage 28.0 (TID 1304)

### Output:
Running task 24.0 in stage 28.0 (TID 1304)

### Explanation:",5.05093789100647
Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2207376956939697
Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.176612138748169
Running task 25.0 in stage 28.0 (TID 1305),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 28.0 (TID 1305)

### Output:
Running task 25.0 in stage 28.0 (TID 1305)

### Explanation:
Running task 25.0 in stage 28.0 (TID 1305)

### Output:
Running task 25.0 in stage 28.0 (TID 1305)

### Explanation:",5.043717384338379
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Explanation:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver

### Explanation:
Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver",5.041560173034668
Running task 26.0 in stage 28.0 (TID 1306),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 28.0 (TID 1306)

### Output:
Running task 26.0 in stage 28.0 (TID 1306)

### Explanation:
Running task 26.0 in stage 28.0 (TID 1306)

### Output:
Running task 26.0 in stage 28.0 (TID 1306)

### Explanation:",5.046314716339111
Running task 27.0 in stage 28.0 (TID 1307),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 28.0 (TID 1307)

### Output:
Running task 27.0 in stage 28.0 (TID 1307)

### Explanation:
Running task 27.0 in stage 28.0 (TID 1307)

### Output:
Running task 27.0 in stage 28.0 (TID 1307)

### Explanation:",5.066142797470093
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver",5.036988258361816
Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.177098035812378
Running task 28.0 in stage 28.0 (TID 1308),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 28.0 in stage 28.0 (TID 1308)

### Output:
Running task 28.0 in stage 28.0 (TID 1308)

### Explanation:
Running task 28.0 in stage 28.0 (TID 1308)

### Output:
Running task 28.0 in stage 28.0 (TID 1308)

### Explanation:",5.082827568054199
Running task 29.0 in stage 28.0 (TID 1309),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Code:

```
#include <stdio.h>
#include <string.h>
#include <stdlib.h>

int main()
{
    char *input = ""Running task 29.0 in stage 28.0 (TID 1309)"";
    char *output = ""Running task <*> in stage <*> (TID <*>)\n"";

    char *token = str",5.047990798950195
Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.176471471786499
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver",5.0530784130096436
Running task 30.0 in stage 28.0 (TID 1310),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 30.0 in stage 28.0 (TID 1310)

### Output:
Running task 30.0 in stage 28.0 (TID 1310)

### Explanation:
Running task 30.0 in stage 28.0 (TID 1310)

### Output:
Running task 30.0 in stage 28.0 (TID 1310)

### Explanation:",5.033972501754761
Running task 31.0 in stage 28.0 (TID 1311),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 31.0 in stage 28.0 (TID 1311)

### Output:
Running task 31.0 in stage 28.0 (TID 1311)

### Explanation:
Running task 31.0 in stage 28.0 (TID 1311)

### Output:
Running task 31.0 in stage 28.0 (TID 1311)

### Explanation:",5.075391530990601
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver",5.045672655105591
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver",5.04088282585144
Running task 32.0 in stage 28.0 (TID 1312),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.073306322097778
Running task 33.0 in stage 28.0 (TID 1313),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 33.0 in stage 28.0 (TID 1313)

### Output:
Running task 33.0 in stage 28.0 (TID 1313)

### Explanation:
Running task 33.0 in stage 28.0 (TID 1313)

### Output:
Running task 33.0 in stage 28.0 (TID 1313)

### Explanation:",5.053006410598755
Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1970646381378174
Running task 34.0 in stage 28.0 (TID 1314),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 34.0 in stage 28.0 (TID 1314)

### Output:
Running task 34.0 in stage 28.0 (TID 1314)

### Explanation:
Running task 34.0 in stage 28.0 (TID 1314)

### Output:
Running task 34.0 in stage 28.0 (TID 1314)

### Explanation:",5.035844564437866
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Explanation:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver

### Explanation:
Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver",5.033673048019409
Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1892788410186768
Running task 35.0 in stage 28.0 (TID 1315),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 35.0 in stage 28.0 (TID 1315)

### Output:
Running task 35.0 in stage 28.0 (TID 1315)

### Explanation:
Running task 35.0 in stage 28.0 (TID 1315)

### Output:
Running task 35.0 in stage 28.0 (TID 1315)

### Explanation:",5.04540753364563
Running task 36.0 in stage 28.0 (TID 1316),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 36.0 in stage 28.0 (TID 1316)

### Output:
Running task 36.0 in stage 28.0 (TID 1316)

### Explanation:
Running task 36.0 in stage 28.0 (TID 1316)

### Output:
Running task 36.0 in stage 28.0 (TID 1316)

### Explanation:",5.068251371383667
Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1770944595336914
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Explanation:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver

### Explanation:
Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver",5.035832166671753
Running task 37.0 in stage 28.0 (TID 1317),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 37.0 in stage 28.0 (TID 1317)

### Output:
Running task 37.0 in stage 28.0 (TID 1317)

### Explanation:
Running task 37.0 in stage 28.0 (TID 1317)

### Output:
Running task 37.0 in stage 28.0 (TID 1317)

### Explanation:",5.0755133628845215
Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.179680347442627
Running task 38.0 in stage 28.0 (TID 1318),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 38.0 in stage 28.0 (TID 1318)

### Output:
Running task 38.0 in stage 28.0 (TID 1318)

### Explanation:
Running task 38.0 in stage 28.0 (TID 1318)

### Output:
Running task 38.0 in stage 28.0 (TID 1318)

### Explanation:",5.039714336395264
Running task 39.0 in stage 28.0 (TID 1319),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 39.0 in stage 28.0 (TID 1319)

### Output:
Running task 39.0 in stage 28.0 (TID 1319)

### Explanation:
Running task 39.0 in stage 28.0 (TID 1319)

### Output:
Running task 39.0 in stage 28.0 (TID 1319)

### Explanation:",5.074561357498169
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Explanation:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver

### Explanation:
Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver",5.058545112609863
Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,1.5200474262237549
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Explanation:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver

### Explanation:
Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver",5.060046195983887
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Explanation:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver

### Explanation:
Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver",5.035532474517822
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Explanation:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver

### Explanation:
Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver",5.048041582107544
Running task 0.0 in stage 29.0 (TID 1320),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 29.0 (TID 1320)

### Output:
Running task 0.0 in stage 29.0 (TID 1320)

### Explanation:
Running task 0.0 in stage 29.0 (TID 1320)

### Output:
Running task 0.0 in stage 29.0 (TID 1320)

### Explanation:
Running task 0",5.037413597106934
Running task 1.0 in stage 29.0 (TID 1321),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 29.0 (TID 1321)

### Output:
Running task 1.0 in stage 29.0 (TID 1321)

### Explanation:
Running task 1.0 in stage 29.0 (TID 1321)

### Output:
Running task 1.0 in stage 29.0 (TID 1321)

### Explanation:
Running task 1",5.042822360992432
Running task 2.0 in stage 29.0 (TID 1322),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 29.0 (TID 1322)

### Output:
Running task 2.0 in stage 29.0 (TID 1322)

### Explanation:
Running task 2.0 in stage 29.0 (TID 1322)

### Output:
Running task 2.0 in stage 29.0 (TID 1322)

### Explanation:
Running task 2",5.050227403640747
Running task 3.0 in stage 29.0 (TID 1323),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 29.0 (TID 1323)

### Output:
Running task 3.0 in stage 29.0 (TID 1323)

### Explanation:
Running task 3.0 in stage 29.0 (TID 1323)

### Output:
Running task 3.0 in stage 29.0 (TID 1323)

### Explanation:
Running task 3",5.024792432785034
Running task 4.0 in stage 29.0 (TID 1324),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 29.0 (TID 1324)

### Output:
Running task 4.0 in stage 29.0 (TID 1324)

### Explanation:
Running task 4.0 in stage 29.0 (TID 1324)

### Output:
Running task 4.0 in stage 29.0 (TID 1324)

### Explanation:
Running task 4",5.046292066574097
Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.180083751678467
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver

### Explan",5.0722315311431885
Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver

### Explan",5.079257965087891
Finished task 2.0 in stage 29.0 (TID 1322). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1855530738830566
Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver

### Explan",5.087993860244751
Running task 5.0 in stage 29.0 (TID 1325),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 29.0 (TID 1325)

### Output:
Running task 5.0 in stage 29.0 (TID 1325)

### Explanation:
Running task 5.0 in stage 29.0 (TID 1325)

### Output:
Running task 5.0 in stage 29.0 (TID 1325)

### Explanation:
Running task 5",5.05587363243103
Running task 6.0 in stage 29.0 (TID 1326),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 29.0 (TID 1326)

### Output:
Running task 6.0 in stage 29.0 (TID 1326)

### Explanation:
Running task 6.0 in stage 29.0 (TID 1326)

### Output:
Running task 6.0 in stage 29.0 (TID 1326)

### Explanation:
Running task 6",5.056954622268677
Running task 7.0 in stage 29.0 (TID 1327),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 29.0 (TID 1327)

### Output:
Running task 7.0 in stage 29.0 (TID 1327)

### Explanation:
Running task 7.0 in stage 29.0 (TID 1327)

### Output:
Running task 7.0 in stage 29.0 (TID 1327)

### Explanation:
Running task 7",5.099499702453613
Running task 8.0 in stage 29.0 (TID 1328),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 29.0 (TID 1328)

### Output:
Running task 8.0 in stage 29.0 (TID 1328)

### Explanation:
Running task 8.0 in stage 29.0 (TID 1328)

### Output:
Running task 8.0 in stage 29.0 (TID 1328)

### Explanation:
Running task 8",5.064880609512329
Running task 9.0 in stage 29.0 (TID 1329),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 29.0 (TID 1329)

### Output:
Running task 9.0 in stage 29.0 (TID 1329)

### Explanation:
Running task 9.0 in stage 29.0 (TID 1329)

### Output:
Running task 9.0 in stage 29.0 (TID 1329)

### Explanation:
Running task 9",5.126448631286621
Finished task 7.0 in stage 29.0 (TID 1327). 2171 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 29.0 (TID 1327). 2171 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 29.0 (TID 1327). 2171 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 29.0 (TID 1327). 2171 bytes result sent to driver

### Explan",5.0846405029296875
Finished task 5.0 in stage 29.0 (TID 1325). 2171 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 5.0 in stage 29.0 (TID 1325). 2171 bytes result sent to driver,1.4820623397827148
Finished task 8.0 in stage 29.0 (TID 1328). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 29.0 (TID 1328). 2128 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 29.0 (TID 1328). 2128 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 29.0 (TID 1328). 2128 bytes result sent to driver

### Explan",5.125219345092773
Finished task 9.0 in stage 29.0 (TID 1329). 2128 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.19563627243042
Finished task 6.0 in stage 29.0 (TID 1326). 2171 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 29.0 (TID 1326). 2171 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 29.0 (TID 1326). 2171 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 29.0 (TID 1326). 2171 bytes result sent to driver

### Explan",5.069550275802612
Running task 10.0 in stage 29.0 (TID 1330),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 29.0 (TID 1330)

### Output:
Running task 10.0 in stage 29.0 (TID 1330)

### Explanation:
Running task 10.0 in stage 29.0 (TID 1330)

### Output:
Running task 10.0 in stage 29.0 (TID 1330)

### Explanation:",5.118014812469482
