Content,EventTemplate,Dataset,Category,Inference_time_1,Unseen_LLAMA_FT_OpenSSH_1
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.996404886,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997486591,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997509241,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997362852,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997138262,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.996860504,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.996591568,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.995724678,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997662067,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.999037743,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,1.006349802,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,1.003825665,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,1.008140326,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.998962402,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.999662638,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.993091106,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.992072821,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997456074,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,1.00090456,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,1.001806259,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.996795177,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.999754906,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.997792244,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.989343405,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.995633602,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.998733997,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.999165773,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.993820429,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.993580341,Received disconnect from <*>: <*>: Bye Bye [preauth]
Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Received disconnect from <*>: <*>: Bye Bye [preauth],OpenSSH,Unseen,0.998081446,Received disconnect from <*>: <*>: Bye Bye [preauth]
