Content,EventTemplate,Dataset,Category,Inference_time_1,Unseen_LLAMA_FT_OpenStack_1
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2569480","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.319430828,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.484234333,Active base files: <*>
"10.11.21.138,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2088590","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.328985691,"<*>,<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0010941","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.592152834,"<*>,<*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2357898","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.736308336,
"10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2222931","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.728871346,"<*>,<*> ""GET <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0009220","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.752711058,
"10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2491531","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.752076626,
"10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2451930","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.784281969,
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2582610","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.984472513,"<*> ""<*> GET /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.487893343,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2944360","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.391341925,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0940671","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.331119061,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"Total usable vcpus: 16, total allocated vcpus: 0","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,1.123315811,"Total usable vcpus: <*>, total allocated vcpus: <*>"
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,1.061038256,Compute_service record updated for cp-<*>:cp-<*>
Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Base or swap file too young to remove: <*>,OpenStack,Unseen,0.813607454,Base or swap file too young to remove: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2032580","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.58073926,"<*> ""<*> GET <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,0.998077869,"[instance: <*>] Total disk: <*>, used: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1902869","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.401118279,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d96a117b-0193-4549-bdcc-63b917273d1d HTTP/1.1"" status: 200 len: 1708 time: 0.1916969","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.787390471,
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2671440","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.035716772,"<*> ""<*> GET <*>/v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2735381","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.52880311,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661309","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.528397322,"<*> ""<*> GET <*> <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2660699","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.100327969,"<*> ""<*> GET <*> /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2677679","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.458263874,"<*> ""<*> GET <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2669740","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.582467556,"<*> ""<*> GET <*> <*> <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2620499","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.208195925,"<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2626660","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.97131753,"<*> ""<*> GET /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2727239","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.334909916,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2616799","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.576707363,"<*> ""<*> GET <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2707500","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.777036428,"<*> ""<*> GET <*>/<*>/<*> servers/detail HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2313168","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.333010197,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3673830","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.391283274,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2742689","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.765495539,
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.482939005,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2657590","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.321717501,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688351","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.584506273,"<*> ""<*> GET <*> <*> <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4555459","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.595149517,"<*> ""<*> GET <*> <*> <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685769","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.585578918,"<*> ""<*> GET <*>/<*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2627749","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.197268963,"<*> ""<*> GET <*> <*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2605669","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.380741596,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2803490","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.519041061,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.488441467,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2692139","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.329982042,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2734950","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.458870649,"<*> ""<*> GET <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748618","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.337308884,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685661","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.407277584,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,OpenStack,Unseen,0.740329266,[instance: <*>] Instance spawned successfully.
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2909820","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.400574684,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2722361","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.654331207,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2472789","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.586024761,"<*> ""<*> GET <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.487896204,Active base files: <*>
"10.11.21.139,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2261620","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.405756474,"<*>,<*> ""GET <*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006461","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.339867115,"<*>,<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006561","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.660544872,"<*>,<*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2188199","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.774630308,
"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010579","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.742900133,
"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2225499","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.717397451,
"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0007999","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.757745504,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0009460","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.834786892,"<*>,<*> ""GET /latest/meta-data/ HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.488956928,Active base files: <*>
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2223170","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.755960464,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.2219629","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.752526045,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.2165668","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.751770496,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0007932","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.386729717,"<*>,<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008299","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.758923531,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008519","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.031367064,"<*>,<*> ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0009091","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.960070848,"<*>,<*> ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0008819","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.694356203,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" status: 200 len: 123 time: 0.0008359","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.735853195,
"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" status: 200 len: 117 time: 0.2664881","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.011780024,"<*>,<*> ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3120630","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.509825468,"<*> ""<*> GET <*> <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2061739","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.318120241,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0934021","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.530712605,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Base or swap file too young to remove: <*>,OpenStack,Unseen,0.811021566,Base or swap file too young to remove: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1934071","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.454776525,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,1.121698856,"[instance: <*>] Total disk: <*> GB, used: <*> GB"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1962459","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.519309282,"<*> ""<*> GET <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d6b7bd36-2943-4363-9235-fffdd89ea40e HTTP/1.1"" status: 200 len: 1708 time: 0.2011390","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.031627655,"<*> ""<*> GET /v2/<*>/servers/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2800210","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.392531157,"<*> ""<*> GET <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2750871","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.320461273,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2676511","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.322427988,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2587070","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.658125162,"<*> ""<*> GET <*>/<*>/<*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3740301","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.463558912,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694941","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.332505226,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681561","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.325221062,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600908","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.321097612,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717772","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.51042676,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747040","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.330688715,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2700670","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.588371277,"<*> ""<*> GET <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672610","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.957497835,"<*> ""<*> GET /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,1.059749365,Total usable vcpus: <*> total allocated vcpus: <*>
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,0.810730696,Compute_service record updated for <*><*>:<*>
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.490545988,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2639382","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.395916939,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2556710","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.972989321,"<*> ""<*> GET /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
